id,stackName,className
15522,特大燃气涡轮,MTEXLTurbineGas
15523,特大等离子涡轮,MTEXLTurbinePlasma
15524,大型蒸汽涡轮,MTELargeTurbineSteam
15525,大型高压蒸汽涡轮,MTELargeTurbineHPSteam
15526,超临界蒸汽涡轮,MTELargeTurbineSCSteam
15527,大型燃气涡轮,MTELargeTurbineGas
15528,大型等离子涡轮,MTELargeTurbinePlasma
15529,大型青铜锅炉,MTELargeBoilerBronze
15530,大型钢锅炉,MTELargeBoilerSteel
15531,大型钛锅炉,MTELargeBoilerTitanium
15532,大型钨钢锅炉,MTELargeBoilerTungstenSteel
15533,大型内燃引擎,MTELargeCombustionEngine
15534,极限内燃引擎,MTEExtremeCombustionEngine
15535,通用化学燃料引擎,MTEUniversalChemicalFuelEngine
15536,硅岩燃料精炼厂,MTENaquadahFuelRefinery
15537,大型硅岩反应堆,MTELargeNaquadahReactor
15538,工业热力精炼厂,MTEIndustrialThermalCentrifuge
15539,工业粉碎机,MTEIndustrialMacerator
15540,工业切割机,MTEIndustrialCuttingMachine
15541,原木拟生场,MTETreeFarm
15542,工业筛选机,MTEIndustrialSifter
15543,工业焦炉,MTEIndustrialCokeOven
15544,珠海渔场,MTEIndustrialFishingPond
15545,藻类农场,MTEAlgaePond
15546,热解炉,MTEPyrolyseOven
15547,进阶聚爆压缩机,MTEAdvImplosionCompressor
15548,工业电弧炉,MTEIndustrialArcFurnace
15549,工业压模机,MTEIndustrialExtruder
15550,工业洗矿厂,MTEOreWashingPlant
15551,工业化学浸洗机,MTEIndustrialChemicalBath
15552,工业冲压机床,MTEIndustrialFormingPress
15553,工业卷板机,MTEIndustrialBendingMachine
15554,工业3D打印机,MTEIndustrialChisel
15555,工业锻造锤,MTEIndustrialForgeHammer
15556,工业碎石机,MTEIndustrialRockBreaker
15557,地热锅炉,MTEThermalBoiler
15558,大型分子重组仪,MTEIndustrialMolecularTransformer
15559,行星气体钻机,MTEPlanetaryGasSiphon
15560,工业浮选机,MTEFrothFlotationCell
15563,电动聚爆压缩机,MTEElectricImplosionCompressor
15564,集成矿石处理厂,MTEIntegratedOreFactory
15565,凛冰冷冻机,MTECryogenicFreezer
15566,工业搅拌机,MTEIndustrialMixer
15567,无尽流体钻机,MTEOilDrillInfinite
15568,无人机控制中心,MTEDroneCentre
15750,熵变处理厂,MTEEntropicProcessor
15751,放射物衰变库,MTEDecayWarehouse
15752,L.A.T.E.X.,MTELatex
15753,Vis-Regulated Maintenance Hatch,MTEMagicalMaintenanceHatch
15754,玻色-爱因斯坦凝聚态物质纠缠装置,MTEBECGenerator
15755,玻色-爱因斯坦凝聚态物质约束场,MTEBECStorage
15756,玻色-爱因斯坦凝聚态物质观测阵列,MTEBECAssembler
15757,观测阵列传送节点,MTEBECIONode
15758,纳米蜂群探测仓,MTEHatchNaniteDetector
15759,传送节点控制仓,MTEHatchIONodeController
15760,玻色-爱因斯坦凝聚态物质麦克斯韦门,MTEBECDiode
15761,玻色-爱因斯坦凝聚态探测仓,MTEHatchCondensateDetector
16000,基础特斯拉收发器,MTETeslaCoil
16001,进阶特斯拉收发器,MTETeslaCoil
16002,霄龙特斯拉收发器,MTETeslaCoil
16003,极限特斯拉收发器,MTETeslaCoil
16004,疯狂特斯拉收发器,MTETeslaCoil
16005,基础特斯拉收发器,MTETeslaCoil
16006,进阶特斯拉收发器,MTETeslaCoil
16007,霄龙特斯拉收发器,MTETeslaCoil
16008,极限特斯拉收发器,MTETeslaCoil
16009,疯狂特斯拉收发器,MTETeslaCoil
16010,基础特斯拉收发器,MTETeslaCoil
16011,进阶特斯拉收发器,MTETeslaCoil
16012,霄龙特斯拉收发器,MTETeslaCoil
16013,极限特斯拉收发器,MTETeslaCoil
16014,疯狂特斯拉收发器,MTETeslaCoil
16015,基础特斯拉收发器,MTETeslaCoil
16016,进阶特斯拉收发器,MTETeslaCoil
16017,霄龙特斯拉收发器,MTETeslaCoil
16018,极限特斯拉收发器,MTETeslaCoil
16019,疯狂特斯拉收发器,MTETeslaCoil
16020,"UMV 4,194,304A/t 激光源仓",MTEHatchDynamoTunnel
16021,"UXV 4,194,304A/t 激光源仓",MTEHatchDynamoTunnel
16022,"UXV 16,777,216A/t 激光源仓",MTEHatchDynamoTunnel
16023,"UMV 4,194,304A/t 激光靶仓",MTEHatchEnergyTunnel
16024,"UXV 4,194,304A/t 激光靶仓",MTEHatchEnergyTunnel
16025,"UXV 16,777,216A/t 激光靶仓",MTEHatchEnergyTunnel
16026,"4,194,304安UXV无线能源仓",MTEHatchWirelessMulti
16027,"16,777,216安UXV无线能源仓",MTEHatchWirelessMulti
16030,256安UV动力仓,MTEHatchDynamoMulti
16031,256安UHV动力仓,MTEHatchDynamoMulti
16032,256安UEV动力仓,MTEHatchDynamoMulti
16033,256安UIV动力仓,MTEHatchDynamoMulti
16034,256安UMV动力仓,MTEHatchDynamoMulti
16035,256安UXV动力仓,MTEHatchDynamoMulti
16999,硅岩燃料精炼厂,MTEFuelRefineFactoryLegacy
17000,Hydro Dam,HEHydroDamTileEntity
17002,Hydro Pump (LV),LV
17003,Hydro Pump (MV),MV
17004,Hydro Pump (HV),HV
17005,Hydro Pump (EV),EV
17006,Hydro Pump (IV),IV
17007,Hydro Pump (LuV),LuV
17008,Hydro Pump (ZPM),ZPM
17009,Hydro Pump (UV),UV
17010,Hydro Pump (UHV),UHV
17011,Hydro Pump (UEV),UEV
17012,Hydro Pump (UIV),UIV
17013,Hydro Pump (UMV),UMV
17014,Hydro Pump (UXV),UXV
17015,Hydro Pump (MAX),MAX
17018,Hydro Turbine (LV),LV
17019,Hydro Turbine (MV),MV
17020,Hydro Turbine (HV),HV
17021,Hydro Turbine (EV),EV
17022,Hydro Turbine (IV),IV
17023,Hydro Turbine (LuV),LuV
17024,Hydro Turbine (ZPM),ZPM
17025,Hydro Turbine (UV),UV
17026,Hydro Turbine (UHV),UHV
17027,Hydro Turbine (UEV),UEV
17028,Hydro Turbine (UIV),UIV
17029,Hydro Turbine (UMV),UMV
17030,Hydro Turbine (UXV),UXV
17031,Hydro Turbine (MAX),MAX
18791,压印电路仓T1,TST_CircuitImprintHatch
18792,压印电路仓T2,TST_CircuitImprintHatch
18793,固化仓(IV),GT_MetaTileEntity_Hatch_Solidify
18794,固化仓(LuV),GT_MetaTileEntity_Hatch_Solidify
18795,固化仓(ZPM),GT_MetaTileEntity_Hatch_Solidify
18796,固化仓(UV),GT_MetaTileEntity_Hatch_Solidify
18797,固化仓(UHV),GT_MetaTileEntity_Hatch_Solidify
18798,传奇无线能源仓,GT_Hatch_InfiniteWirelessMulti
18799,鸿蒙无线能源仓,GT_Hatch_InfiniteWirelessMulti
18800,动态并行控制器模块T1,DynamicParallelController
18801,动态并行控制器模块T2,DynamicParallelController
18802,动态并行控制器模块T3,DynamicParallelController
18803,动态并行控制器模块T4,DynamicParallelController
18804,动态并行控制器模块T5,DynamicParallelController
18805,动态并行控制器模块T6,DynamicParallelController
18806,动态并行控制器模块T7,DynamicParallelController
18807,动态并行控制器模块T8,DynamicParallelController
18808,静态并行控制器模块T1,StaticParallelController
18809,静态并行控制器模块T2,StaticParallelController
18810,静态并行控制器模块T3,StaticParallelController
18811,静态并行控制器模块T4,StaticParallelController
18812,静态并行控制器模块T5,StaticParallelController
18813,静态并行控制器模块T6,StaticParallelController
18814,静态并行控制器模块T7,StaticParallelController
18815,静态并行控制器模块T8,StaticParallelController
18816,动态速度控制器模块T1,DynamicSpeedController
18817,动态速度控制器模块T2,DynamicSpeedController
18818,动态速度控制器模块T3,DynamicSpeedController
18819,动态速度控制器模块T4,DynamicSpeedController
18820,动态速度控制器模块T5,DynamicSpeedController
18821,动态速度控制器模块T6,DynamicSpeedController
18822,动态速度控制器模块T7,DynamicSpeedController
18823,动态速度控制器模块T8,DynamicSpeedController
18824,静态速度控制器模块T1,StaticSpeedController
18825,静态速度控制器模块T2,StaticSpeedController
18826,静态速度控制器模块T3,StaticSpeedController
18827,静态速度控制器模块T4,StaticSpeedController
18828,静态速度控制器模块T5,StaticSpeedController
18829,静态速度控制器模块T6,StaticSpeedController
18830,静态速度控制器模块T7,StaticSpeedController
18831,静态速度控制器模块T8,StaticSpeedController
18832,静态耗能控制器模块T1,StaticPowerConsumptionController
18833,静态耗能控制器模块T2,StaticPowerConsumptionController
18834,静态耗能控制器模块T3,StaticPowerConsumptionController
18835,静态耗能控制器模块T4,StaticPowerConsumptionController
18836,静态耗能控制器模块T5,StaticPowerConsumptionController
18837,静态耗能控制器模块T6,StaticPowerConsumptionController
18838,静态耗能控制器模块T7,StaticPowerConsumptionController
18839,静态耗能控制器模块T8,StaticPowerConsumptionController
18840,低速无损超频控制器模块,StaticOverclockController
18841,无损超频控制器模块,StaticOverclockController
18842,奇点无损超频控制器模块,StaticOverclockController
18843,执行核心模块,ExecutionCore
18844,高级执行核心模块,AdvExecutionCore
18845,完美执行核心模块,PerfectExecutionCore
18846,血液仓,TST_BloodOrbHatch
18847,样板访问仓,TST_PatternAccessHatch
18848,Debug血液仓,TST_Debug_BloodHatch
18956,无线主光学接口,GT_Hatch_WirelessData_output
18957,无线副光学接口,GT_Hatch_WirelessData_input
18958,机箱控制器,GT_Hatch_RackComputationMonitor
18959,机箱模拟器,GT_Hatch_RackComputationMonitor
18960,激光智能节点,GT_MetaTileEntity_Pipe_EnergySmart
18961,激光聚焦智能节点,GT_MetaTileEntity_Pipe_EnergySmart_Focusing
18978,Debug未定元解析器,GT_MetaTileEntity_Hatch_UncertaintyDebug
18979,Mana Hatch,TST_ManaHatch
18980,输入总成 (IV),GT_MetaTileEntity_Hatch_DualInput
18981,输入总成 (LuV),GT_MetaTileEntity_Hatch_DualInput
18982,输入总成 (ZPM),GT_MetaTileEntity_Hatch_DualInput
18983,输入总成 (UV),GT_MetaTileEntity_Hatch_DualInput
18984,缓存能源仓LV,GT_Hatch_BufferedEnergyHatch
18985,缓存能源仓MV,GT_Hatch_BufferedEnergyHatch
18986,缓存能源仓HV,GT_Hatch_BufferedEnergyHatch
18987,缓存能源仓EV,GT_Hatch_BufferedEnergyHatch
18988,缓存能源仓IV,GT_Hatch_BufferedEnergyHatch
18989,缓存能源仓LuV,GT_Hatch_BufferedEnergyHatch
18990,缓存能源仓ZPM,GT_Hatch_BufferedEnergyHatch
18991,缓存能源仓UV,GT_Hatch_BufferedEnergyHatch
18992,缓存能源仓UHV,GT_Hatch_BufferedEnergyHatch
18993,缓存能源仓UEV,GT_Hatch_BufferedEnergyHatch
18994,缓存能源仓UIV,GT_Hatch_BufferedEnergyHatch
18995,缓存能源仓UMV,GT_Hatch_BufferedEnergyHatch
18996,缓存能源仓UXV,GT_Hatch_BufferedEnergyHatch
18997,缓存能源仓MAX,GT_Hatch_BufferedEnergyHatch
18998,无限无线动力仓,GT_Hatch_InfiniteWirelessDynamoHatch
18999,无限进气仓,GT_MetaTileEntity_Hatch_Air
19001,深度化学扭曲仪,GT_TileEntity_IntensifyChemicalDistorter
19002,精密高能光量子掌控者,GT_TileEntity_PreciseHighEnergyPhotonicQuantumMaster
19003,奇迹顶点,GT_TileEntity_MiracleTop
19004,磁驱压力成型机,GT_TileEntity_MagneticDrivePressureFormer
19005,物质形态转换器,GT_TileEntity_PhysicalFormSwitcher
19006,"小型"磁力搅拌机,GT_TileEntity_MagneticMixer
19007,磁畴构建器,GT_TileEntity_MagneticDomainConstructor
19008,丝之歌,GT_TileEntity_Silksong
19009,神圣分离者,GT_TileEntity_HolySeparator
19010,空间缩放仪,GT_TileEntity_SpaceScaler
19011,分子解构器,GT_TileEntity_MoleculeDeconstructor
19012,无限晶胞,GTCM_CrystallineInfinitier
19013,戴森球模块发射场,TST_DSPLauncher
19014,戴森球射线接收站,TST_DSPReceiver
19015,人造恒星,TST_ArtificialStar
19016,奇迹之门,TST_MiracleDoor
19017,通用矿物处理厂TST,TST_OreProcessingFactory
19020,通用电路板转换器,TST_CircuitConverter
19021,大型工业炼焦厂,TST_LargeIndustrialCokingFactory
19022,巨型砖高炉,GT_TileEntity_MegaBrickedBlastFurnace
19023,拾荒者,TST_Scavenger
19024,TST超净间,TST_CleanRoom
19025,生物圈III号,TST_BiosphereIII
19026,抽象之塔,GT_TileEntity_MegaEggGenerator
19027,进阶巨型石油裂化机,TST_AdvancedMegaOilCracker
19028,§8§l不可视之触§r,TST_IndistinctTentacle
19029,星规阵列,TST_Computer
19030,热能饕餮,TST_ThermalEnergyDevourer
19031,真空抽滤器,TST_VacuumFilterExtractor
19032,大型蒸汽锻造锤,TST_LargeSteamForgeHammer
19033,大型蒸汽合金炉,TST_LargeSteamAlloySmelter
19034,武德之眼,TST_EyeOfWood
19035,蜜蜂操纵者 (Prototype),TST_BeeEngineer
19036,"小型"家用破壁机,TST_MegaMacerator
19037,赫菲斯托斯的工坊,TST_HephaestusAtelier
19038,展开的纳米核心,TST_DeployedNanoCore
19039,人类能源设施的核心装置,TST_CoreDeviceOfHumanPowerGenerationFacility
19040,星核钻机,TST_StarcoreMiner
19041,TST大型拆解机,TST_Disassembler
19042,太空蜂箱模块 MK-I,TST_SpaceApiaryT1
19043,太空蜂箱模块 MK-II,TST_SpaceApiaryT2
19044,太空蜂箱模块 MK-III,TST_SpaceApiaryT3
19045,太空蜂箱模块 MK-IV,TST_SpaceApiaryT4
19046,球状闪电,TST_BallLightning
19047,§0工业注魔矩阵,GT_TileEntity_IndustrialMagicMatrix
19048,大型装罐机,TST_LargeCanner
19049,大哥阵列,TST_BigBroArray
19050,工业电磁离析机,TST_IndustrialMagnetarSeparator
19051,拟似生态圈,TST_MegaTreeFarm
19052,梦魇工业合成中心,TST_MegaCraftingCenter
19053,闪电尖塔,GTCM_LightningSpire
19054,超维度物质等离子锻炉原型机MK-II,MM_DimensionallyTranscendentMatterPlasmaForgePrototypeMK2
19055,大型中子振荡器,MM_LargeNeutronOscillator
19056,§8§l不可视之触§r原型机MK-II,MM_IndistinctTentaclePrototypeMK2
19057,质量发生器 : 创世纪,MM_MassFabricatorGenesis
19058,PULSAR - 非紧凑式回旋加速器,TST_IncompactCyclotron
19059,奇异物质聚合器,TST_StrangeMatterAggregator
19060,微型时空发生器,TST_MicroSpaceTimeFabricatorio
19061,血狱,TST_BloodyHell
19062,硅岩制造机,TST_MegaStoneBreaker
19063,加工中心,TST_ManufacturingCenter
19064,工业炼金塔,TST_IndustrialAlchemyTower
19065,巨型真空干燥炉,TST_GiantVacuumDryingFurnace
19066,TST处理阵列,TST_ProcessingArray
19067,进阶电路装配线,TST_AdvCircuitAssemblyLine
19068,熯焱高炉,TST_SwelegfyrBlastFurnace
19069,高能态热对流器,TST_HyperThermalConvector
19070,初源解离机,TST_PrimordialDisjunctus
19071,穿云尖塔,TST_SkypiercerTower
19072,激光陨星采矿场,TST_LaserMeteorMiner
19073,基础蒸汽发电机,TST_SteamBasicGenerator
19074,通用发电机,TST_UniversalGenerator
19075,注魔分配器,TST_InfusionMaterialDispenser
19076,大型太阳能锅炉,TST_LargeSolarBoiler
19077,地狱接口,TST_NetherInterface
19078,超净水生成器,TST_SuperWaterPurifier
19079,集成装配矩阵,TST_IntegratedAssemblyMatrix
19080,巨型太阳能板工厂,TST_MegaSolarPanelFactory
19081,巨型硅岩反应堆,TST_MegaNqReactor
19500,精灵工坊,GTCM_ElvenWorkshop
19501,极限时空转换仪,GTCM_HyperSpacetimeTransformer
21001,量子计算机,QuantumComputer
21002,装配矩阵,AssemblerMatrix
21003,原子能激发工厂,AtomicEnergyExcitationPlant
21004,“伊甸”生态奇点,EdenGarden
21005,大型蒸汽电路组装机,LargeSteamCircuitAssembler
21006,初代目行星发动机,GenerationEarthEngine
21007,血魂祭祀阵,BloodSoulSacrificialArray
21008,真·湮灭发电机,RealArtificialStar
21009,精灵传送法阵,TeleportationArrayToAlfheim
21010,兰波顿工厂,LapotronChip
21011,中子丝线切割机,NeutroniumWireCutting
21012,大型蒸汽破碎机,LargeSteamCrusher
21013,部件组装机,ComponentAssembler
21014,大型蒸汽熔炉,LargeSteamFurnace
21015,大型蒸汽合金炉,LargeSteamAlloySmelter
21016,大型蒸汽热力离心机,LargeSteamThermalCentrifuge
21017,蒸汽裂化机,SteamCracking
21018,大型蒸汽化学浸洗机,LargeSteamChemicalBath
21019,原始蒸馏塔,PrimitiveDistillationTower
21020,激光陨星采矿场,MeteorMiner
21021,脱硫机,Desulfurizer
21022,大型电路组装设施,LargeCircuitAssembler
21023,石化工厂,PetrochemicalPlant
21024,合金搅拌炉,SmeltingMixingFurnace
21025,白夜发电机,WhiteNightGenerator
21026,处理阵列：重生,ProcessingArray
21027,巨型工业高炉,MegaBlastFurnace
21028,砖高炉,BrickedBlastFurnace
21029,稀土离心机,RareEarthCentrifugal
21030,寒冰冷冻机,ColdIceFreezer
21031,烈焰高炉,BlazeBlastFurnace
21032,化工厂,ChemicalPlant
21033,真空冷冻机,VacuumFreezer
21034,工业奥术装配室,IndustrialArcaneAssembler
21035,充能光伏电站,EnergeticPhotovoltaicPowerStation
21036,高级光伏电站,AdvancedPhotovoltaicPowerStation
21037,脉冲光伏电站,VibrantPhotovoltaicPowerStation
21038,大型研磨塔,LargeMacerationTower
21039,洛克菲勒之手,HandOfJohnDavisonRockefeller
21040,大型筛选漏斗,LargeSiftingFunnel
21041,大型切割机,LargeCutter
21042,大型酿造厂,LargeBrewer
21043,大型工业车床,LargeIndustrialLathe
21044,大型挤压机,LargeMaterialPress
21045,大型线材工厂,LargeWiremill
21046,大型卷板机,LargeBender
21047,电动聚爆压缩机,ElectricImplosionCompressor
21048,大型压模机,LargeExtruder
21049,大型电弧炉,LargeArcSmelter
21050,大型冲压机,LargeForming
21051,物质生成机,MatterFabricator
21052,大型电解槽,LargeElectrolyzer
21053,大型电磁工厂,LargeElectromagnet
21054,大型组装厂,LargeAssembler
21055,大型搅拌罐,LargeMixer
21056,大型离心机组,LargeCentrifuge
21057,§e废墟图书馆,LibraryOfRuina
21058,大型化学浸洗机,LargeChemicalBath
21059,大型高压结晶釜,LargeAutoclave
21060,大型固化阵列,LargeSolidifier
21061,大型提取机,LargeExtractor
21062,反应炉,ReactionFurnace
21063,能量注入仪,EnergyInfuser
21064,大型装罐机,LargeCanning
21065,煮解池,Digester
21066,合金冶炼炉,AlloyBlastSmelter
21067,大型蒸汽提取机,LargeSteamExtractor
21068,大型蒸汽洗矿机,LargeSteamOreWasher
21069,大型锻造锤,LargeHammer
21070,艾萨研磨机,IsaMill
21071,工业浮选机,FlotationCellRegulator
21072,真空干燥炉,VacuumDryingFurnace
21073,大型分馏蒸馏厂,LargeDistillery
21074,培养缸,Incubator
21075,大型培养缸,LargeIncubator
21076,大型激光蚀刻机,LargeEngravingLaser
21077,渔场,FishingGround
21078,元素复制机,ElementCopying
21079,木化工厂,WoodDistillation
21080,大型打包机,LargePacker
21081,大型合金炉,LargeAlloySmelter
21082,分子重组仪,MolecularTransformer
21083,大型热解炉,LargePyrolyseOven
21084,大型硅岩反应堆,LargeNaquadahReactor
21085,神龙聚合装置,DraconicFusionCrafting
21086,大型蒸汽压模机,LargeSteamExtruder
21087,衰变加速器,DecayHastener
21088,精密组装机,PrecisionAssembler
21089,巨型合金冶炼炉,MegaAlloyBlastSmelter
21090,大型装配线,GrandAssemblyLine
21091,燃料精炼复合体,FuelRefiningComplex
21092,太空电梯资源采集模块,ResourceCollectionModule
21093,狂飙一号巨型聚变反应堆控制电脑,LuVTier
21094,狂飙二号巨型聚变反应堆控制电脑,ZPMTier
21095,狂飙三号巨型聚变反应堆控制电脑,UVTier
21096,狂飙四号巨型聚变反应堆控制电脑,UHVTier
21097,狂飙五号巨型聚变反应堆控制电脑,UEVTier
21098,大型蒸汽离心机,LargeSteamCentrifuge
21099,大型蒸汽锻造锤,LargeSteamHammer
21100,大型蒸汽压缩机,LargeSteamCompressor
21101,大型蒸汽筛选机,LargeSteamSifter
21102,大型青铜锅炉,LargeBoilerBronze
21103,大型钢锅炉,LargeBoilerSteel
21104,大型钛锅炉,LargeBoilerTitanium
21105,大型钨钢锅炉,LargeBoilerTungstenSteel
21106,大型蒸汽冲压机床,LargeSteamFormingPress
21107,大型蒸汽搅拌机,LargeSteamMixer
21108,裂解反应枢纽,CrackerHub
21109,进阶无尽油气钻机,AdvancedInfiniteDriller
21110,电力工业高炉,ElectricBlastFurnace
21111,铂族工业统合枢纽,PlatinumBasedTreatment
21112,浅层化学耦合,ShallowChemicalCoupling
21113,蒸汽之门基础方块,Steamgate
21114,蒸汽至臻先驱者,SteamGateAssembler
21115,超级蒸汽压缩机,MegaSteamCompressor
21116,巨型高压太阳能锅炉,MegaSolarBoiler
21117,仙人掌奇迹,SteamCactusWonder
21118,蒸汽木匠,SteamCarpenter
21119,超级石头加热器,SteamLavaMaker
21120,蒸汽制造商,SteamManufacturer
21121,蒸汽造石机,SteamRockBreaker
21122,蒸汽树场,SteamWoodcutter
21123,蒸汽精萃机,SteamExtractinator
21124,超高压反应堆,SteamFusionReactor
21125,压缩超高压反应堆,HighPressureSteamFusionReactor
21126,炼狱焦炉,SteamInfernalCokeOven
21127,综合组装车间,IntegratedAssemblyFacility
21128,树状图设计者,TreeDiagram
21129,纳米吞噬厂,NanoPhagocytosisPlant
21130,磁能反应炉,MagneticEnergyReactionFurnace
21131,纳米集成加工中心,NanitesIntegratedProcessingCenter
21132,生物工程模块,BioengineeringModule
21133,聚合物扭曲模块,PolymerTwistingModule
21134,矿石萃取模块,OreExtractionModule
21135,超级太空电梯,SuperSpaceElevator
21136,大型生物实验室,LargeBioLab
21137,大型集气室,LargeGasCollector
21138,永恒格雷工坊,EternalGregTechWorkshop
21139,永恒格雷工坊 - 聚变模块,EGTWFusionModule
21140,太空组装机,SpaceAssembler
