Name,ID,Has Block,Mod,Class,Display Name
etfuturum:netherite_ingot,6662,false,etfuturum,ganymedes01.etfuturum.items.ItemNetheriteIngot,下界合金锭
etfuturum:netherite_helmet,6663,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRArmour,下界合金头盔
etfuturum:netherite_chestplate,6664,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRArmour,下界合金胸甲
etfuturum:netherite_leggings,6665,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRArmour,下界合金护腿
etfuturum:netherite_boots,6666,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRArmour,下界合金靴子
etfuturum:netherite_pickaxe,6667,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRPickaxe,下界合金镐
etfuturum:netherite_spade,6668,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRSpade,下界合金锹
etfuturum:netherite_axe,6669,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRAxe,下界合金斧
etfuturum:netherite_hoe,6670,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRHoe,下界合金锄
etfuturum:netherite_sword,6671,false,etfuturum,ganymedes01.etfuturum.items.equipment.ItemEFRSword,下界合金剑
etfuturum:totem_of_undying,6672,false,etfuturum,ganymedes01.etfuturum.items.BaseItem,不死图腾
etfuturum:suspicious_stew,6673,false,etfuturum,ganymedes01.etfuturum.items.ItemSuspiciousStew,谜之炖菜
etfuturum:sweet_berries,6674,false,etfuturum,ganymedes01.etfuturum.items.ItemSweetBerries,甜浆果
etfuturum:glow_berries_item,6675,false,etfuturum,ganymedes01.etfuturum.items.ItemGlowBerries,发光浆果
etfuturum:shulker_shell,6676,false,etfuturum,ganymedes01.etfuturum.items.BaseItem,潜影壳
etfuturum:pigstep_record,6677,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:otherside_record,6678,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:precipice_record,6679,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:creator_music_box_record,6680,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:creator_record,6681,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:tears_record,6682,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:lava_chicken_record,6683,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:five_record,6684,false,etfuturum,ganymedes01.etfuturum.items.ItemEtFuturumRecord,音乐唱片
etfuturum:disc_fragment_5,6685,false,etfuturum,ganymedes01.etfuturum.items.BaseItem,唱片碎片
etfuturum:amethyst_shard,6686,false,etfuturum,ganymedes01.etfuturum.items.BaseItem,紫水晶碎片
etfuturum:shulker_box_upgrade,6687,false,etfuturum,ganymedes01.etfuturum.items.ItemShulkerBoxUpgrade,潜影盒升级：原版>铁
etfuturum:barrel_upgrade,6688,false,etfuturum,ganymedes01.etfuturum.items.ItemBarrelUpgrade,桶升级：原版>铁
etfuturum:coopers_mallet,6689,false,etfuturum,ganymedes01.etfuturum.items.ItemCoopersMallet,桶匠软锤
etfuturum:honeycomb,6690,false,etfuturum,ganymedes01.etfuturum.items.BaseItem,蜜脾
etfuturum:honey_bottle,6691,false,etfuturum,ganymedes01.etfuturum.items.ItemHoneyBottle,蜂蜜瓶
etfuturum:oak_chest_boat,6692,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,橡木运输船
etfuturum:spruce_boat,6693,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,云杉木船
etfuturum:spruce_chest_boat,6694,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,云杉木运输船
etfuturum:birch_boat,6695,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,白桦木船
etfuturum:birch_chest_boat,6696,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,白桦木运输船
etfuturum:jungle_boat,6697,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,丛林木船
etfuturum:jungle_chest_boat,6698,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,丛林木运输船
etfuturum:acacia_boat,6699,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,金合欢木船
etfuturum:acacia_chest_boat,6700,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,金合欢木运输船
etfuturum:dark_oak_boat,6701,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,深色橡木船
etfuturum:dark_oak_chest_boat,6702,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,深色橡木运输船
etfuturum:cherry_boat,6703,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,樱花木船
etfuturum:cherry_chest_boat,6704,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,樱花木运输船
etfuturum:bamboo_raft,6705,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,竹筏
etfuturum:bamboo_chest_raft,6706,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,运输竹筏
etfuturum:bop_sacredoak_boat,6707,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,神圣橡木船
etfuturum:bop_sacredoak_chest_boat,6708,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,神圣橡木运输船
etfuturum:bop_cherry_boat,6709,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,樱花木船
etfuturum:bop_cherry_chest_boat,6710,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,樱花木运输船
etfuturum:bop_dark_boat,6711,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,黑暗木船
etfuturum:bop_dark_chest_boat,6712,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,黑暗木运输船
etfuturum:bop_fir_boat,6713,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,杉木船
etfuturum:bop_fir_chest_boat,6714,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,杉木运输船
etfuturum:bop_ethereal_boat,6715,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,天域木船
etfuturum:bop_ethereal_chest_boat,6716,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,天域木运输船
etfuturum:bop_magic_boat,6717,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,魔法木船
etfuturum:bop_magic_chest_boat,6718,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,魔法木运输船
etfuturum:bop_mangrove_boat,6719,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,红树木船
etfuturum:bop_mangrove_chest_boat,6720,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,红树木运输船
etfuturum:bop_palm_boat,6721,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,棕榈木船
etfuturum:bop_palm_chest_boat,6722,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,棕榈木运输船
etfuturum:bop_redwood_boat,6723,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,红木船
etfuturum:bop_redwood_chest_boat,6724,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,红木运输船
etfuturum:bop_willow_boat,6725,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,柳木船
etfuturum:bop_willow_chest_boat,6726,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,柳木运输船
etfuturum:bop_bamboo_boat,6727,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,竹筏
etfuturum:bop_bamboo_chest_boat,6728,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,运输竹筏
etfuturum:bop_pine_boat,6729,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,松木船
etfuturum:bop_pine_chest_boat,6730,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,松木运输船
etfuturum:bop_hellbark_boat,6731,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,地狱皮木船
etfuturum:bop_hellbark_chest_boat,6732,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,地狱皮木运输船
etfuturum:bop_jacaranda_boat,6733,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,蓝花楹木船
etfuturum:bop_jacaranda_chest_boat,6734,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,蓝花楹木运输船
etfuturum:bop_mahogany_boat,6735,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,桃花心木船
etfuturum:bop_mahogany_chest_boat,6736,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,桃花心木运输船
etfuturum:witchery_rowan_boat,6737,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,山梨木船
etfuturum:witchery_rowan_chest_boat,6738,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,山梨木运输船
etfuturum:witchery_alder_boat,6739,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,赤杨木船
etfuturum:witchery_alder_chest_boat,6740,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,赤杨木运输船
etfuturum:witchery_hawthorn_boat,6741,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,山楂木船
etfuturum:witchery_hawthorn_chest_boat,6742,false,etfuturum,ganymedes01.etfuturum.items.ItemNewBoat,山楂木运输船
etfuturum:item_sign_spruce,6743,false,etfuturum,ganymedes01.etfuturum.items.ItemWoodSign,云杉木告示牌
etfuturum:item_sign_birch,6744,false,etfuturum,ganymedes01.etfuturum.items.ItemWoodSign,白桦木告示牌
etfuturum:item_sign_jungle,6745,false,etfuturum,ganymedes01.etfuturum.items.ItemWoodSign,丛林木告示牌
etfuturum:item_sign_acacia,6746,false,etfuturum,ganymedes01.etfuturum.items.ItemWoodSign,金合欢木告示牌
etfuturum:item_sign_dark_oak,6747,false,etfuturum,ganymedes01.etfuturum.items.ItemWoodSign,深色橡木告示牌
BuildCraft|Silicon:redstoneChipset,6748,false,BuildCraft|Silicon,buildcraft.silicon.ItemRedstoneChipset,红石芯片
BuildCraft|Silicon:package,6749,false,BuildCraft|Silicon,buildcraft.silicon.ItemPackage,包
BuildCraft|Silicon:redstoneCrystal,6750,false,BuildCraft|Silicon,buildcraft.core.lib.items.ItemBuildCraft,火石晶体
BuildCraft|Transport:pipeWaterproof,6751,false,BuildCraft|Transport,buildcraft.core.lib.items.ItemBuildCraft,管道密封剂
BuildCraft|Transport:item.buildcraftPipe.pipeitemswood,6752,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,木质管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemerald,6753,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,绿宝石管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemscobblestone,6754,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,圆石框架管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstone,6755,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,石头框架管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsquartz,6756,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,石英框架管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsiron,6757,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,铁质框架管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsgold,6758,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,金质管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdiamond,6759,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,钻石管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsobsidian,6760,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,黑曜石管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemslapis,6761,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,青金石管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsdaizuli,6762,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,靛金刚管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemssandstone,6763,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,沙石框架管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsvoid,6764,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,虚空管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsemzuli,6765,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,靛翡翠管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsstripes,6766,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,条纹管道
BuildCraft|Transport:item.buildcraftPipe.pipeitemsclay,6767,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,黏土管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidswood,6768,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,木质流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidscobblestone,6769,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,圆石流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsstone,6770,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,石头流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsquartz,6771,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,石英流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsiron,6772,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,铁质流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsgold,6773,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,金质流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsemerald,6774,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,绿宝石流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsdiamond,6775,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,钻石流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidssandstone,6776,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,沙石流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsvoid,6777,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,虚空流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsclay,6778,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,黏土流体管道
BuildCraft|Transport:item.buildcraftPipe.pipefluidsobsidian,6779,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,黑曜石流体管道
BuildCraft|Transport:item.buildcraftPipe.pipepowerwood,6780,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,木质框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepowercobblestone,6781,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,圆石框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepowerstone,6782,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,石头框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepowerquartz,6783,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,石英框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepoweriron,6784,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,铁质框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepowergold,6785,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,金质框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepowerdiamond,6786,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,钻石框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepoweremerald,6787,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,绿宝石框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipepowersandstone,6788,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,沙石框架能量管道
BuildCraft|Transport:item.buildcraftPipe.pipestructurecobblestone,6789,false,BuildCraft|Transport,buildcraft.transport.ItemPipe,圆石建筑管道
BuildCraft|Transport:pipeWire,6790,false,BuildCraft|Transport,buildcraft.transport.ItemPipeWire,红色管线
BuildCraft|Transport:pipeGate,6791,false,BuildCraft|Transport,buildcraft.transport.gates.ItemGate,基础门
BuildCraft|Transport:pipeFacade,6792,false,BuildCraft|Transport,buildcraft.transport.ItemFacade,伪装板: CORRUPT
BuildCraft|Transport:pipePlug,6793,false,BuildCraft|Transport,buildcraft.transport.pluggable.ItemPlug,管塞
BuildCraft|Transport:pipeLens,6794,false,BuildCraft|Transport,buildcraft.transport.pluggable.ItemLens,透镜 (黑色)
BuildCraft|Transport:pipePowerAdapter,6795,false,BuildCraft|Transport,buildcraft.transport.pluggable.ItemPowerAdapter,能量接收器
BuildCraft|Transport:gateCopier,6796,false,BuildCraft|Transport,buildcraft.transport.ItemGateCopier,门设拷贝器
MagicBees:comb,6797,false,MagicBees,magicbees.item.ItemComb,平凡蜂窝
MagicBees:wax,6798,false,MagicBees,magicbees.item.ItemWax,魔力蜜蜡
MagicBees:propolis,6799,false,MagicBees,magicbees.item.ItemPropolis,不稳定蜂胶
MagicBees:drop,6800,false,MagicBees,magicbees.item.ItemDrop,蕴魔液滴
MagicBees:miscResources,6801,false,MagicBees,magicbees.item.ItemMiscResources,卷章碎片
MagicBees:pollen,6802,false,MagicBees,magicbees.item.ItemPollen,罕见花粉
MagicBees:moonDial,6803,false,MagicBees,magicbees.item.ItemMoonDial,翡翠色月相盘
MagicBees:jellyBabies,6804,false,MagicBees,net.minecraft.item.ItemFood,胶糖娃娃
MagicBees:beeNugget,6805,false,MagicBees,magicbees.item.ItemNugget,铁粒
MagicBees:magnet,6806,false,MagicBees,magicbees.item.ItemMysteriousMagnet,神秘磁铁
MagicBees:frameMagic,6807,false,MagicBees,magicbees.item.ItemMagicHiveFrame,魔法框架
MagicBees:frameResilient,6808,false,MagicBees,magicbees.item.ItemMagicHiveFrame,弹力框架
MagicBees:frameGentle,6809,false,MagicBees,magicbees.item.ItemMagicHiveFrame,柔性框架
MagicBees:frameMetabolic,6810,false,MagicBees,magicbees.item.ItemMagicHiveFrame,代谢框架
MagicBees:frameNecrotic,6811,false,MagicBees,magicbees.item.ItemMagicHiveFrame,坏死框架
MagicBees:frameTemporal,6812,false,MagicBees,magicbees.item.ItemMagicHiveFrame,瞬息框架
MagicBees:frameOblivion,6813,false,MagicBees,magicbees.item.ItemMagicHiveFrame,湮灭框架
MagicBees:capsule.magic,6814,false,MagicBees,magicbees.item.ItemCapsule,空魔力胶囊
MagicBees:capsule.void,6815,false,MagicBees,magicbees.item.ItemCapsule,空虚空胶囊
MagicBees:backpack.thaumaturgeT1,6816,false,MagicBees,forestry.storage.items.ItemBackpack,神秘使背包
MagicBees:backpack.thaumaturgeT2,6817,false,MagicBees,forestry.storage.items.ItemBackpack,神秘使背包
MagicBees:item.thaumiumScoop,6818,false,MagicBees,magicbees.item.ItemThaumiumScoop,奥法捕虫网
MagicBees:item.thaumiumGrafter,6819,false,MagicBees,magicbees.item.ItemThaumiumGrafter,奥法剪枝器
MagicBees:item.voidScoop,6820,false,MagicBees,magicbees.item.ItemVoidScoop,虚空捕虫网
MagicBees:item.voidGrafter,6821,false,MagicBees,magicbees.item.ItemVoidGrafter,虚空剪枝器
MagicBees:item.manasteelScoop,6822,false,MagicBees,magicbees.item.ItemManasteelScoop,魔钢捕虫网
MagicBees:item.manasteelGrafter,6823,false,MagicBees,magicbees.item.ItemManasteelGrafter,魔钢剪枝器
gendustry:Labware,6824,false,gendustry,net.bdew.lib.items.SimpleItem,基因药皿
