ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
锌矿石,gt.blockores4.36,3040,36,1xTerra;2xMetallum;1xSano
铜矿石,gt.blockores4.35,3040,35,1xTerra;2xMetallum;1xPermutatio
镍矿石,gt.blockores4.34,3040,34,1xTerra;2xMetallum;1xIgnis
钴矿石,gt.blockores4.33,3040,33,1xTerra;2xMetallum;1xInstrumentum
铁矿石,gt.blockores4.32,3040,32,1xTerra;3xMetallum
锰矿石,gt.blockores4.31,3040,31,1xTerra;3xMetallum
铬矿石,gt.blockores4.30,3040,30,1xTerra;2xMetallum;1xMachina
钒矿石,gt.blockores4.29,3040,29,1xTerra;2xMetallum;1xRadio
钛矿石,gt.blockores4.28,3040,28,1xTerra;2xMetallum;1xTutamen
钪矿石,gt.blockores4.27,3040,27,1xTerra;2xMetallum;1xRadio
硫矿石,gt.blockores4.22,3040,22,1xTerra;1xIgnis
生硅矿石,gt.blockores4.20,3040,20,1xTerra;2xMetallum;1xTenebrae
铝矿石,gt.blockores4.19,3040,19,1xTerra;2xMetallum;1xVolatus
镁矿石,gt.blockores4.18,3040,18,1xTerra;2xMetallum;1xSano
碳矿石,gt.blockores4.10,3040,10,1xTerra;1xVitreus;1xIgnis
铍矿石,gt.blockores4.8,3040,8,1xTerra;2xMetallum;1xLucrum
锂矿石,gt.blockores4.6,3040,6,1xTerra;1xVitreus;2xPotentia
生鳗鱼,item.eelrawItem,7065,0,3xCorpus;1xVictus;1xAqua
有瑕的氟石,gt.bwMetaGeneratedgemFlawed.91,11694,91,1xPerditio
有瑕的BArTiMaEuSNeK,gt.bwMetaGeneratedgemFlawed.43,11694,43,1xPerditio
有瑕的泰伯利亚,gt.bwMetaGeneratedgemFlawed.89,11694,89,1xPerditio
有瑕的六硼化镧,gt.bwMetaGeneratedgemFlawed.11358,11694,11358,1xPerditio
有瑕的磁共振石,gt.bwMetaGeneratedgemFlawed.36,11694,36,1xPerditio
有瑕的堇云石,gt.bwMetaGeneratedgemFlawed.35,11694,35,1xPerditio
有瑕的掺铈镥铝石榴石（Ce:LuAG）,gt.bwMetaGeneratedgemFlawed.11499,11694,11499,1xPerditio
有瑕的钙铁辉石,gt.bwMetaGeneratedgemFlawed.25,11694,25,1xPerditio
有瑕的镁橄榄石,gt.bwMetaGeneratedgemFlawed.24,11694,24,1xPerditio
有瑕的铁橄榄石,gt.bwMetaGeneratedgemFlawed.23,11694,23,1xPerditio
有瑕的岩盐,gt.bwMetaGeneratedgemFlawed.22,11694,22,1xPerditio
有瑕的锂辉石,gt.bwMetaGeneratedgemFlawed.21,11694,21,1xPerditio
有瑕的盐,gt.bwMetaGeneratedgemFlawed.20,11694,20,1xPerditio
有瑕的红锆石,gt.bwMetaGeneratedgemFlawed.19,11694,19,1xPerditio
有瑕的合成玉,gt.bwMetaGeneratedgemFlawed.10023,11694,10023,1xPerditio
有瑕的铝电气石,gt.bwMetaGeneratedgemFlawed.9,11694,9,1xPerditio
有瑕的钒镁电气石,gt.bwMetaGeneratedgemFlawed.8,11694,8,1xPerditio
有瑕的铬铝电气石,gt.bwMetaGeneratedgemFlawed.7,11694,7,1xPerditio
有瑕的氟铁电气石,gt.bwMetaGeneratedgemFlawed.5,11694,5,1xPerditio
有瑕的立方氧化锆,gt.bwMetaGeneratedgemFlawed.4,11694,4,1xPerditio
有瑕的泡铋,gt.bwMetaGeneratedgemFlawed.1,11694,1,1xPerditio
蘑菇,tile.mushroom,100,32767,2xHerba;1xTenebrae;1xIgnis
海带作物,tile.pamseaweedCrop,2973,0,2xMessis;1xAqua
银铃木活板门,tile.trapdoor.silverbell,824,0,2xArbor;1xMotus
硒齿轮,item.itemGearSelenium,8242,0,2xMetallum;1xMotus;1xMachina;2xVesania
杏子,tile.pamApricot,2883,0,3xMessis
约束之镐,item.boundPickaxe,5957,32767,6xAlienis;5xPerfodio;4xIra;4xVinculum
竹筏,item.etfuturum.bamboo_raft,6705,0,4xAqua;4xIter;3xArbor
黑树原木,tile.TFLog.3,1905,32767,4xArbor
杨桃,item.starfruitItem,7037,0,2xMessis;1xFames
钟,item.clock,347,32767,1xPotentia
钟,item.clock,347,0,2xMachina;1xPotentia;4xTempus
研磨铂矿,item.milledPlatinum,9973,0,2xMetallum;1xNebrisum
地狱砖,item.netherbrick,405,32767,1xIgnis;1xInfernus
苔藓,tile.moss,901,0,2xHerba
毒马铃薯,item.potatoPoisonous,394,0,1xMessis;2xVenenum
蜂蜜滴,item.for.honeyDrop.honey,5014,0,2xPermutatio;2xVictus
钨粉,item.tungsten_dust,11323,0,1xPerditio;3xMetallum;1xTutamen
咖啡豆种子,item.coffeeseedItem,6904,0,1xHerba
饕餮之洞,tile.blockHungryMaw,1310,0,2xTerra;2xIgnis;1xTenebrae;1xPermutatio;1xFames
仙人掌汁,item.waterdrop,4778,32767,2xHerba
仙人掌汁,item.waterdrop,4778,0,1xAqua
tile.TFNagastonePillarWeathered.32767.name,tile.TFNagastonePillarWeathered.32767,1975,32767,1xMotus;1xPerditio;2xTerra
小撮天体钨粉,item.itemDustTinyCelestialTungsten,8411,0,1xPerditio
星尘矿石,tile.stardustOre,996,0,3xPotentia;3xPermutatio;1xTerra
荆棘,tile.witchery:vine,2355,0,1xHerba
海卫一秘银矿石,tile.TritonMithrilOre,3715,3,1xTerra
赛特斯石英镐,item.appliedenergistics2.ToolCertusQuartzPickaxe,4580,0,2xVitreus;1xArbor
能量爆破枪,item.energyBlast,5961,32767,5xAlienis;6xTelum;6xIra;1xVenenum
硬化冰块,tile.hardIce,898,0,2xTerra;2xGelum
法杖核心:经验,item.experienceFoci,10435,0,24xMetallum;17xLucrum;12xVitreus;7xTerra;5xVacuos;5xFames
荧石火把,tile.glowstoneTorch,717,0,1xPotentia;1xMachina;1xLux;1xSensus
苦艾种子,item.witchery:seedswormwood,6638,0,1xHerba
雪,tile.snow,80,32767,3xGelum
巫媒,item.witchery:taglockkit,6550,0,1xInstrumentum;1xBestia;1xHumanus;1xVictus;1xOrdo
大蒜种子,item.garlicseedItem,6910,0,1xHerba
成熟孢子梗,tile.blockTaintFibres.4,240,4,1xBestia;1xHerba;2xVitium
孢子梗,tile.blockTaintFibres.3,240,3,1xBestia;1xHerba;2xVitium
腐化植物,tile.blockTaintFibres.2,240,2,1xHerba;1xVitium
腐化草地,tile.blockTaintFibres.1,240,1,1xHerba;1xVitium
腐化草丛,tile.blockTaintFibres.0,240,0,1xVictus;2xVitium
芥末种子,item.mustardseedItem,6916,0,1xHerba
红宝石舞鞋,item.witchery:rubyslippers,6604,0,2xPannus;2xBestia;3xTutamen;2xPraecantatio;3xAlienis
冰压力板,tile.witchery:icepressureplate,2384,0,1xGelum;1xAqua;1xMachina
桶装蘑菇汤,item.bucketMushroom,5946,0,3xFames;1xHerba;1xTenebrae;1xAqua;8xMetallum;1xVacuos
tile.TFTowerTranslucent.32767.name,tile.TFTowerTranslucent.32767,1984,32767,4xArbor;4xMachina;4xPraecantatio;2xVacuos
白桦木活板门,tile.trapdoor_birch,3940,0,2xArbor;1xMotus
巨型荷叶,tile.HugeLilyPad,2019,32767,3xAqua;6xHerba
巨型荷叶,tile.HugeLilyPad,2019,0,8xHerba;4xAqua
彩色玻璃粒,item.itemNuggetChromaticGlass,8443,0,1xVitreus
星球车燃料补给台,tile.landingPad.buggyFueler,687,1,5xMetallum;5xOrdo
矮紫苔,tile.crossedDecoration.violetMoss.short,1011,9,1xAlienis;1xVictus;1xHerba
中型紫苔,tile.crossedDecoration.violetMoss.moderate,1011,8,1xAlienis;1xVictus;1xHerba
高大的紫苔,tile.crossedDecoration.violetMoss.tall,1011,7,1xAlienis;1xVictus;1xHerba
火莲,tile.crossedDecoration.lilyfire,1011,6,1xAlienis;1xVictus;1xHerba
腐化草地,tile.crossedDecoration.infestedGrass,1011,5,1xHerba;1xVenenum
腐化蕨,tile.crossedDecoration.infestedFern,1011,4,1xHerba;1xVenenum
腐化灌木,tile.crossedDecoration.infestedBush,1011,3,1xHerba;1xVenenum
荆棘丛,tile.crossedDecoration.thornyBush,1011,2,1xMortuus;1xHerba;1xVenenum
卷心菜种子,item.cabbageseedItem,6897,0,1xHerba
熟猪排,item.porkchopCooked,320,32767,1xFabrico;3xCorpus;3xFames
洗净的古花岗岩矿,item.crushedPurifiedAncientGranite,8478,0,1xPerfodio
源质钢粒,item.elementiumNugget,6074,19,1xMetallum
泰拉钢粒,item.terrasteelNugget,6074,18,1xMetallum
魔力钢粒,item.manasteelNugget,6074,17,1xMetallum
海晶碎片,item.prismarineShard,6074,10,2xPraecantatio;4xAqua;2xVitreus
龙石,item.dragonstone,6074,9,6xPraecantatio;4xAuram;6xVitreus
精灵尘,item.pixieDust,6074,8,6xPraecantatio;4xAuram;4xAlienis
源质钢锭,item.elementium,6074,7,3xMetallum;1xAuram;2xPraecantatio
盖亚之魂,item.lifeEssence,6074,5,8xPraecantatio;8xAuram;8xVictus
泰拉钢锭,item.terrasteel,6074,4,2xMetallum;1xTerra;1xPraecantatio
魔力钻石,item.manaDiamond,6074,2,4xPraecantatio;4xVitreus;4xLucrum
魔力珍珠,item.manaPearl,6074,1,6xPraecantatio;4xAlienis;4xIter
魔力钢锭,item.manasteel,6074,0,3xMetallum;1xPraecantatio
余烬苔藓,tile.witchery:embermoss,2349,0,1xHerba;2xIgnis
冬南瓜作物,tile.pamwintersquashCrop,2931,0,3xMessis
星体钛板,item.itemPlateAstralTitanium,8397,0,2xMetallum;1xFabrico;1xAstrum
铀-232锭,item.itemIngotUranium232,8361,0,3xMetallum;1xRadio
钻石马铠,item.horsearmordiamond,419,32767,6xTutamen;2xBestia
基础电容,enderio.basicCapacitor,5272,0,11xMetallum;6xLucrum;3xPotentia;1xMachina
稻草人,tile.witchery:scarecrow,2418,0,1xVinculum;2xPannus;2xMachina
铁粒,item.etfuturum.iron_nugget,-1,0,1xMetallum
寒冰弓,item.iceBow,6523,32767,3xTelum;1xVolatus;2xPannus;2xBestia;2xGelum
寒冰弓,item.iceBow,6523,0,3xTelum;1xVolatus;2xPannus;2xBestia;2xGelum
木卫一硫矿石,tile.IOSulfurOre,3695,6,1xTerra;1xIgnis
木卫一钨矿石,tile.IOWolframiumOre,3695,5,1xTerra;3xMetallum;1xTutamen
木卫一铜矿石,tile.IOCopperOre,3695,4,1xTerra;2xMetallum;1xPermutatio
钓鱼竿,item.fishingRod,346,32767,1xAqua;1xInstrumentum;2xArbor;1xBestia;1xPannus
虚恩粉,item.itemDustRunite,8483,0,3xPerditio;1xPrimordium
蓝莓作物,tile.pamblueberryCrop,2918,0,3xMessis
锂辉石锤头,gt.bwMetaGeneratedtoolHeadHammer.21,11721,21,<empty>
氟金云母锤头,gt.bwMetaGeneratedtoolHeadHammer.104,11721,104,<empty>
星门锤头,gt.bwMetaGeneratedtoolHeadHammer.25201,11721,25201,<empty>
錭錤錶锤头,gt.bwMetaGeneratedtoolHeadHammer.25200,11721,25200,<empty>
红锆石锤头,gt.bwMetaGeneratedtoolHeadHammer.19,11721,19,6xTenebrae;6xAer;12xMetallum
盐锤头,gt.bwMetaGeneratedtoolHeadHammer.20,11721,20,<empty>
极不稳定硅岩锤头,gt.bwMetaGeneratedtoolHeadHammer.10024,11721,10024,<empty>
合成玉锤头,gt.bwMetaGeneratedtoolHeadHammer.10023,11721,10023,<empty>
原子分离催化剂锤头,gt.bwMetaGeneratedtoolHeadHammer.10022,11721,10022,18xRadio;6xNebrisum;30xMetallum
聚酰亚胺锤头,gt.bwMetaGeneratedtoolHeadHammer.25041,11721,25041,<empty>
铪锤头,gt.bwMetaGeneratedtoolHeadHammer.11000,11721,11000,<empty>
对立合金锤头,gt.bwMetaGeneratedtoolHeadHammer.10106,11721,10106,6xTutamen;24xRadio;54xMetallum;18xNebrisum;6xVitreus;6xIgnis
堇云石锤头,gt.bwMetaGeneratedtoolHeadHammer.35,11721,35,6xTenebrae;6xAer;30xMetallum
磁共振石锤头,gt.bwMetaGeneratedtoolHeadHammer.36,11721,36,6xTenebrae;6xMagneto;6xRadio;6xOrdo;36xMetallum;6xAer;6xInstrumentum
岩盐锤头,gt.bwMetaGeneratedtoolHeadHammer.22,11721,22,<empty>
ABS塑料锤头,gt.bwMetaGeneratedtoolHeadHammer.25024,11721,25024,<empty>
𫟼锤头,gt.bwMetaGeneratedtoolHeadHammer.25081,11721,25081,<empty>
信素锤头,gt.bwMetaGeneratedtoolHeadHammer.10099,11721,10099,18xMachina
流明锤头,gt.bwMetaGeneratedtoolHeadHammer.10101,11721,10101,6xInstrumentum;12xMetallum
锘锤头,gt.bwMetaGeneratedtoolHeadHammer.25092,11721,25092,<empty>
钌锤头,gt.bwMetaGeneratedtoolHeadHammer.64,11721,64,<empty>
六硼化镧锤头,gt.bwMetaGeneratedtoolHeadHammer.11358,11721,11358,6xRadio;12xMetallum;18xVitreus
苦土锤头,gt.bwMetaGeneratedtoolHeadHammer.32237,11721,32237,<empty>
富集硅岩合金锤头,gt.bwMetaGeneratedtoolHeadHammer.10110,11721,10110,12xRadio;12xNebrisum;12xOrdo;30xMetallum
亚稳态鿫锤头,gt.bwMetaGeneratedtoolHeadHammer.10111,11721,10111,<empty>
μ合金锤头,gt.bwMetaGeneratedtoolHeadHammer.11351,11721,11351,6xMachina;6xPermutatio;6xInstrumentum;30xMetallum;6xIgnis
坡莫合金锤头,gt.bwMetaGeneratedtoolHeadHammer.11350,11721,11350,6xInstrumentum;30xMetallum;6xIgnis
IrOsSm锤头,gt.bwMetaGeneratedtoolHeadHammer.12320,11721,12320,<empty>
钌铱合金锤头,gt.bwMetaGeneratedtoolHeadHammer.90,11721,90,6xMachina;12xMetallum
氟石锤头,gt.bwMetaGeneratedtoolHeadHammer.91,11721,91,6xTutamen;6xSano;12xPerditio
高耐久性复合钢锤头,gt.bwMetaGeneratedtoolHeadHammer.92,11721,92,6xTenebrae;6xMachina;6xMagneto;18xRadio;6xOrdo;36xMetallum;6xAer;6xInstrumentum
阿岱姆钢锤头,gt.bwMetaGeneratedtoolHeadHammer.96,11721,96,6xOrdo;6xVitreus;6xIgnis;12xMetallum
调律源金锤头,gt.bwMetaGeneratedtoolHeadHammer.10112,11721,10112,<empty>
青铁锤头,gt.bwMetaGeneratedtoolHeadHammer.25111,11721,25111,<empty>
青钢锤头,gt.bwMetaGeneratedtoolHeadHammer.25110,11721,25110,<empty>
压缩蒸汽锤头,gt.bwMetaGeneratedtoolHeadHammer.25109,11721,25109,<empty>
泰伯利亚锤头,gt.bwMetaGeneratedtoolHeadHammer.89,11721,89,<empty>
镀铑钯锤头,gt.bwMetaGeneratedtoolHeadHammer.88,11721,88,18xMetallum
氮化硅锤头,gt.bwMetaGeneratedtoolHeadHammer.11353,11721,11353,<empty>
铑锤头,gt.bwMetaGeneratedtoolHeadHammer.78,11721,78,<empty>
碳化钽铪锤头,gt.bwMetaGeneratedtoolHeadHammer.11503,11721,11503,<empty>
鿭锤头,gt.bwMetaGeneratedtoolHeadHammer.25094,11721,25094,<empty>
铹锤头,gt.bwMetaGeneratedtoolHeadHammer.25093,11721,25093,<empty>
掺铈镥铝石榴石（Ce:LuAG）锤头,gt.bwMetaGeneratedtoolHeadHammer.11499,11721,11499,<empty>
钔锤头,gt.bwMetaGeneratedtoolHeadHammer.25091,11721,25091,<empty>
锿锤头,gt.bwMetaGeneratedtoolHeadHammer.25090,11721,25090,<empty>
锫锤头,gt.bwMetaGeneratedtoolHeadHammer.25089,11721,25089,<empty>
钫锤头,gt.bwMetaGeneratedtoolHeadHammer.25088,11721,25088,<empty>
鿬锤头,gt.bwMetaGeneratedtoolHeadHammer.25087,11721,25087,<empty>
砹锤头,gt.bwMetaGeneratedtoolHeadHammer.25086,11721,25086,<empty>
𫟷锤头,gt.bwMetaGeneratedtoolHeadHammer.25085,11721,25085,<empty>
镆锤头,gt.bwMetaGeneratedtoolHeadHammer.25084,11721,25084,<empty>
鿔锤头,gt.bwMetaGeneratedtoolHeadHammer.25083,11721,25083,<empty>
𬬭锤头,gt.bwMetaGeneratedtoolHeadHammer.25082,11721,25082,<empty>
稀有金属合金锤头,gt.bwMetaGeneratedtoolHeadHammer.10109,11721,10109,6xMachina;6xNebrisum;30xMetallum
鿏锤头,gt.bwMetaGeneratedtoolHeadHammer.25080,11721,25080,<empty>
𬭶锤头,gt.bwMetaGeneratedtoolHeadHammer.25079,11721,25079,<empty>
𬭛锤头,gt.bwMetaGeneratedtoolHeadHammer.25078,11721,25078,<empty>
光素锤头,gt.bwMetaGeneratedtoolHeadHammer.10105,11721,10105,6xLucrum;6xInstrumentum;12xMetallum
大力合金锤头,gt.bwMetaGeneratedtoolHeadHammer.10104,11721,10104,6xTutamen;6xMachina;6xRadio;6xVolatus;6xInstrumentum;30xMetallum
钛钼合金β-C锤头,gt.bwMetaGeneratedtoolHeadHammer.10103,11721,10103,6xTutamen;6xMachina;6xRadio;6xVolatus;6xInstrumentum;12xMetallum
阿瑟锡锤头,gt.bwMetaGeneratedtoolHeadHammer.10102,11721,10102,6xRadio;6xNebrisum;18xVenenum;6xVitreus;30xMetallum
锕锤头,gt.bwMetaGeneratedtoolHeadHammer.25073,11721,25073,<empty>
HSLA钢锤头,gt.bwMetaGeneratedtoolHeadHammer.25072,11721,25072,6xTutamen;6xRadio;6xGelum;6xInstrumentum;12xMetallum
二硅化钼锤头,gt.bwMetaGeneratedtoolHeadHammer.25071,11721,25071,6xTenebrae;6xInstrumentum;12xMetallum
氯化锂锤头,gt.bwMetaGeneratedtoolHeadHammer.10098,11721,10098,6xPannus;12xPotentia;12xAqua;6xVitreus
MAR-Ce-M200特种钢锤头,gt.bwMetaGeneratedtoolHeadHammer.10097,11721,10097,6xTutamen;6xElectrum;6xMachina;6xRadio;6xVolatus;6xInstrumentum;30xMetallum;6xIgnis
MAR-M200特种钢锤头,gt.bwMetaGeneratedtoolHeadHammer.10096,11721,10096,6xTutamen;6xElectrum;6xMachina;6xVolatus;6xInstrumentum;30xMetallum;6xIgnis
BArTiMaEuSNeK锤头,gt.bwMetaGeneratedtoolHeadHammer.43,11721,43,6xTutamen;24xPraecantatio;6xRadio;24xVitreus;12xAer;12xMetallum;6xIgnis;6xPotentia
钙锤头,gt.bwMetaGeneratedtoolHeadHammer.40,11721,40,6xTutamen;6xSano
锎锤头,gt.bwMetaGeneratedtoolHeadHammer.39,11721,39,<empty>
精金合金锤头,gt.bwMetaGeneratedtoolHeadHammer.10085,11721,10085,6xRadio;6xNebrisum;30xMetallum
耐热铬铁合金-903锤头,gt.bwMetaGeneratedtoolHeadHammer.10084,11721,10084,6xTutamen;6xVolatus;6xInstrumentum;30xMetallum;6xIgnis
锆锡合金-2锤头,gt.bwMetaGeneratedtoolHeadHammer.10083,11721,10083,6xMachina;6xVitreus;30xMetallum;6xIgnis
锆锡合金-4锤头,gt.bwMetaGeneratedtoolHeadHammer.10082,11721,10082,6xMachina;6xVitreus;30xMetallum
碲锤头,gt.bwMetaGeneratedtoolHeadHammer.32,11721,32,6xRadio;12xMetallum
钍-232锤头,gt.bwMetaGeneratedtoolHeadHammer.30,11721,30,<empty>
聚醚醚酮锤头,gt.bwMetaGeneratedtoolHeadHammer.25047,11721,25047,<empty>
锗-钨氮化物锤头,gt.bwMetaGeneratedtoolHeadHammer.25046,11721,25046,<empty>
钙铁辉石锤头,gt.bwMetaGeneratedtoolHeadHammer.25,11721,25,6xTutamen;6xTenebrae;6xSano;6xAer;30xMetallum
镁橄榄石锤头,gt.bwMetaGeneratedtoolHeadHammer.24,11721,24,6xTenebrae;6xSano;6xAer;12xMetallum
铁橄榄石锤头,gt.bwMetaGeneratedtoolHeadHammer.23,11721,23,6xTenebrae;6xAer;30xMetallum
𬬻锤头,gt.bwMetaGeneratedtoolHeadHammer.25074,11721,25074,<empty>
𬭊锤头,gt.bwMetaGeneratedtoolHeadHammer.25075,11721,25075,<empty>
𬭳锤头,gt.bwMetaGeneratedtoolHeadHammer.25076,11721,25076,<empty>
锝锤头,gt.bwMetaGeneratedtoolHeadHammer.25077,11721,25077,<empty>
铝电气石锤头,gt.bwMetaGeneratedtoolHeadHammer.9,11721,9,6xTenebrae;6xVolatus;6xAer;6xLux;30xVitreus;12xMetallum;6xAqua
钒镁电气石锤头,gt.bwMetaGeneratedtoolHeadHammer.8,11721,8,6xTenebrae;6xRadio;6xAer;6xLux;30xVitreus;6xAqua;12xMetallum
铬铝电气石锤头,gt.bwMetaGeneratedtoolHeadHammer.7,11721,7,6xTenebrae;6xMachina;6xAer;6xLux;30xVitreus;12xMetallum;6xAqua
锌钍合金锤头,gt.bwMetaGeneratedtoolHeadHammer.10053,11721,10053,6xRadio;6xSano;12xMetallum
氟铁电气石锤头,gt.bwMetaGeneratedtoolHeadHammer.5,11721,5,6xTenebrae;6xVolatus;6xAer;6xLux;12xPerditio;30xVitreus;30xMetallum
立方氧化锆锤头,gt.bwMetaGeneratedtoolHeadHammer.4,11721,4,6xAer
锆锤头,gt.bwMetaGeneratedtoolHeadHammer.3,11721,3,<empty>
泡铋锤头,gt.bwMetaGeneratedtoolHeadHammer.1,11721,1,6xInstrumentum;6xAer;12xMetallum
鲁格诺粒,item.itemNuggetRhugnor,9428,0,1xTerminus
金合欢木压力板,tile.etfuturum.acacia_pressure_plate,2697,0,1xMachina;1xSensus;1xArbor
蒲公英,tile.flower1.dandelion,37,32767,1xHerba;1xVictus;1xSensus
橙色床,tile.etfuturum.orange_bed,2768,0,6xPannus;4xDesidia;3xFabrico
虚恩板,item.itemPlateRunite,8487,0,2xPerditio;1xFabrico;1xPrimordium
龙尘,item.draconicevolution:draconiumDust,10141,0,1xPerditio
航天陨铁板,item.compressedMeteoricIron,4738,1,4xMetallum;2xMagneto
无法辨认的熟肉,item.meatcookedTH,11026,0,3xCorpus;1xIgnis
小堆海珀珍粉,item.itemDustSmallHypogen,8426,0,1xPerditio
蒸馏器,tile.witchery:distilleryidle,2416,0,2xPraecantatio;8xMetallum;3xMachina;4xVitreus;4xLucrum;4xPotentia;2xAer;2xAqua;2xIgnis
白色带釉陶瓦,tile.etfuturum.white_glazed_terracotta,2505,0,3xTerra;1xIgnis;1xSensus
长钋杆,item.itemRodLongPolonium,8318,0,2xMetallum;1xRadio
命名牌,item.nameTag,421,32767,2xCognitio;2xBestia
西柚,tile.pamGrapefruit,2895,0,3xMessis
蓝花楹木楼梯,tile.jacarandaStairs,951,0,1xArbor
研磨红石矿,item.milledRedstone,9975,0,1xMachina;2xPotentia
坩埚,tile.blockMetalDevice.0,245,0,21xMetallum;4xFabrico;4xPraecantatio
蜂后,item.for.beeQueenGE,5003,0,2xMotus;1xVolatus;2xLucrum;1xPermutatio
研磨镍矿,item.milledNickel,9972,0,2xMetallum;1xIgnis
海晶碎片,item.etfuturum.prismarine_shard,-1,0,1xAqua;1xTerra
下界石英锹,item.appliedenergistics2.ToolNetherQuartzSpade,4586,0,1xVitreus;1xPotentia;1xArbor
蘑菇,tile.mushroom,99,32767,2xHerba;1xTenebrae;1xTerra
黑曜石柱,tile.obsidianSpecial.pillar,1012,2,1xTenebrae;2xIgnis;2xTerra
錾制黑曜石,tile.obsidianSpecial.chiseled,1012,1,1xTenebrae;2xIgnis;2xTerra
平滑黑曜石,tile.obsidianSpecial.smooth,1012,0,1xTenebrae;2xIgnis;2xTerra
腐化石砖,tile.TaintStone_Brick,1885,1,1xTerra
血腥叶种子,item.fether.blood_leaf_seeds,10243,0,1xHerba
黑莓,item.blackberryItem,7002,0,2xMessis;1xFames
末地石砖,tile.etfuturum.end_bricks,2463,0,1xTerra;1xTenebrae
魔灵核心,item.ItemAuraCore,10260,6,6xPraecantatio;12xAuram;4xAlienis;10xVacuos;26xPerditio
魔灵核心,item.ItemAuraCore,10260,5,6xPraecantatio;12xAuram;4xAlienis;10xVacuos;26xOrdo
魔灵核心,item.ItemAuraCore,10260,4,6xPraecantatio;12xAuram;4xAlienis;10xVacuos;26xTerra
魔灵核心,item.ItemAuraCore,10260,3,6xPraecantatio;12xAuram;4xAlienis;10xVacuos;26xAqua
魔灵核心,item.ItemAuraCore,10260,2,6xPraecantatio;12xAuram;4xAlienis;10xVacuos;26xIgnis
魔灵核心,item.ItemAuraCore,10260,1,6xPraecantatio;12xAuram;4xAlienis;10xVacuos;26xAer
魔灵核心,item.ItemAuraCore,10260,0,6xPraecantatio;12xAuram;4xAlienis;10xVacuos
蓬松的云,tile.FluffyCloud,2002,32767,2xTempestas;2xAer
蓬松的云,tile.FluffyCloud,2002,0,1xAer;1xVolatus;1xPannus;1xTempestas
实验玻璃,tile.laboratoryGlass,1027,0,1xVitreus;1xIgnis;1xCognitio
熔炉,tile.furnace,61,32767,6xTerra;6xPerditio;0xIgnis
熔炉,tile.furnace,61,0,6xTerra;6xPerditio;1xIgnis
大麦种子,item.barleyseedItem,6888,0,1xHerba
采矿管道,ic2.blockMiningPipe,207,0,4xMetallum
硒杆,item.itemRodSelenium,8237,0,2xMetallum;1xInstrumentum
錾制显赫之石,tile.extrautils:decorativeBlock1.14,449,14,3xTerra;2xSensus;2xAlienis
末地沙石,tile.extrautils:decorativeBlock1.13,449,13,3xTerra;2xPerditio;1xTenebrae
末影之核,tile.extrautils:decorativeBlock1.11,449,11,128xMetallum;128xLucrum;108xVitreus;84xArbor;12xPannus;108xPraecantatio;48xCognitio;18xTerra;18xIgnis;6xTenebrae;44xAlienis;28xIter
沙砾路,tile.extrautils:decorativeBlock1.10,449,10,7xTerra;1xIter
沙化玻璃,tile.extrautils:decorativeBlock1.9,449,9,1xTerra;1xPerditio;1xVitreus
魔法木头,tile.extrautils:decorativeBlock1.8,449,8,22xMetallum;34xLucrum;18xVitreus;14xArbor;2xPannus;16xPraecantatio;8xCognitio
镶边石头（交替）,tile.extrautils:decorativeBlock1.7,449,7,3xTerra
沙砾砖块,tile.extrautils:decorativeBlock1.6,449,6,8xTerra
镶边石头,tile.extrautils:decorativeBlock1.4,449,4,2xTerra
霜冻石头,tile.extrautils:decorativeBlock1.3,449,3,6xGelum;2xTerra
焦黑石英,tile.extrautils:decorativeBlock1.2,449,2,1xVitreus;1xPotentia;4xIgnis
末影黑曜石,tile.extrautils:decorativeBlock1.1,449,1,3xTerra;3xIgnis;1xTenebrae;4xAlienis;2xPraecantatio;4xIter
镶边石砖,tile.extrautils:decorativeBlock1.0,449,0,3xTerra
长碘杆,item.itemRodLongIodine,8253,0,2xMetallum;1xSano
洁净黄氯汞粉,gt.bwMetaGenerateddustPure.95,11711,95,1xPannus;1xMetallum;3xAqua;1xAer;1xVenenum
洁净碲汞钯粉,gt.bwMetaGenerateddustPure.94,11711,94,1xRadio;6xMetallum;1xTerra;1xVenenum;1xAqua
洁净砷汞钯粉,gt.bwMetaGenerateddustPure.93,11711,93,4xMetallum;4xVenenum;1xTerra;1xAqua
洁净氟石粉,gt.bwMetaGenerateddustPure.91,11711,91,1xTutamen;1xSano;2xPerditio
洁净泰伯利亚粉,gt.bwMetaGenerateddustPure.89,11711,89,<empty>
洁净氧化超能硅岩混合物粉,gt.bwMetaGenerateddustPure.10072,11711,10072,<empty>
洁净粗制铑金属粉,gt.bwMetaGenerateddustPure.79,11711,79,1xTerra
洁净氧化富集硅岩混合物粉,gt.bwMetaGenerateddustPure.10067,11711,10067,<empty>
洁净铱金属渣粉,gt.bwMetaGenerateddustPure.70,11711,70,1xMachina;1xTerra;2xMetallum
洁净稀有金属渣粉,gt.bwMetaGenerateddustPure.69,11711,69,1xTerra
洁净氧化硅岩混合物粉,gt.bwMetaGenerateddustPure.10054,11711,10054,<empty>
