Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger,DisplayColumn,DisplayRow
MAGICBEES,神秘养蜂人的沥水器,MB_ApimancersDrainer,MB_EssenceUnstable;MB_DimensionalSingularity,VOIDMETAL;ESSENTIARESERVOIR,,2,1,1xAlienis;1xMeto;1xPraecantatio;1xTempus,,,,-1,7
MAGICBEES,治愈框架,HEALINGFRAME,MB_EssenceLife,,,0,0,15xPraecantatio;12xFabrico;9xCognitio;6xVictus,,,,7,-2
MAGICBEES,瞬息框架,TEMPORALFRAME,MB_FrameMagic;MB_EssenceTime,,,0,0,15xTempus;15xVacuos;12xAer;9xIgnis;6xTerra;3xAqua,,,,-7,-2
MAGICBEES,神秘养蜂学,MB_Root,,,,0,0,<empty>,,,,0,0
MAGICBEES,奥法剪枝器,MB_Grafter,MB_Scoop,,,0,0,12xOrdo;9xTerra;6xAer,,,,-2,-1
MAGICBEES,灵气蜂箱增幅器,MB_VisAuraProvider,MB_DimensionalSingularity,VISPOWER,,1,1,15xLucrum;12xMetallum;12xVitreus;9xOrdo;6xMotus;3xMachina,,,,-3,7
MAGICBEES,巧克力框架,CHOCOLATEFRAME,MB_EssenceUnstable,,,0,0,15xPraecantatio;12xFabrico;9xCognitio;6xFames,,,,7,2
MAGICBEES,灵魂框架,SOULFRAME,RESTRAINTFRAME,,,1,1,15xPraecantatio;12xFabrico;9xCognitio;6xSpiritus,,,,11,0
MAGICBEES,魔法框架,MB_FrameMagic,MB_Root,,,0,0,15xOrdo;12xTerra;9xAer;6xPerditio,,,,-4,0
MAGICBEES,虚空剪枝器,MB_GrafterVoid,MB_Grafter,VOIDMETAL,,2,1,15xPraecantatio;12xOrdo;9xTerra;6xAer,,,,-4,-2
MAGICBEES,暗影之墓源质,MB_EssenceDeath,MB_EssenceUnstable,,,0,0,12xMortuus;9xPerditio;6xSpiritus;3xExanimis,,,,2,3
MAGICBEES,金蛋,GOLDENEGG,MB_DimensionalSingularity,,,1,1,15xAlienis;12xBestia;9xVictus;6xHumanus,,,,-4,5
MAGICBEES,约束框架,RESTRAINTFRAME,PROVENFRAME;HEALINGFRAME;CHOCOLATEFRAME,,,0,0,15xPraecantatio;12xFabrico;9xCognitio;6xMetallum,,,,9,0
MAGICBEES,魔法泥土,ENCHANTEDEARTH,MB_EssenceLife,,,0,0,9xTerra;9xVictus;6xSano;3xOrdo,,,,5,-3
MAGICBEES,代谢框架,METABOLICFRAME,MB_FrameMagic;MB_EssenceUnstable,,,0,0,15xLimus;15xPotentia;12xAer;9xIgnis;6xTerra;3xAqua,,,,-7,-1
MAGICBEES,标定剪枝器,PROVENGRAFTER,MB_Scoop,,,0,0,15xInstrumentum;12xPermutatio;9xMetallum;6xArbor,,,,-5,-3
botanichorizons,泰拉钢扳手,BH_TERRASTEEL_WRENCH,BH_MANASTEEL_WRENCH,BH_TERRASTEEL,,0,0,1xPraecantatio;1xInstrumentum;1xTerra,,,,-6,0
botanichorizons,精灵玻璃烧瓶,BH_ALFGLASS_FLASK,BH_BREWERY,BH_ALFHEIM,,0,0,1xVitreus;1xVacuos;1xVinculum;1xPraecantatio;1xLimus,,,,0,9
botanichorizons,拉普达碎片,BH_LAPUTA,BH_ALFHEIM,ELDRITCHMAJOR,,0,0,1xTempestas;1xAer;1xTerra;1xVolatus;1xIter,,,,-2,-7
botanichorizons,泰拉之刃,BH_TERRASTEEL_SWORD,BH_TERRASTEEL,ELEMENTALSWORD,,0,0,1xTerra;1xPraecantatio;1xTelum;1xHumanus;1xBestia,,,,-3,-5
botanichorizons,泰拉断裂者,BH_TERRASTEEL_AXE,BH_TERRASTEEL,ELEMENTALAXE,,0,0,1xTerra;1xPraecantatio;1xInstrumentum;1xHumanus;1xArbor,,,,-4,-4
botanichorizons,炼造催化器,BH_CONJURATION_CATALYST,BH_ALFHEIM,BH_ALFHEIM,,0,0,1xAqua;1xPermutatio;1xPraecantatio;1xLucrum;1xFabrico;1xVacuos,,,,2,-5
botanichorizons,魔法蘑菇,BH_MUSHROOMS,BH_FLOWERS,,,0,0,1xHerba;1xPermutatio;1xTenebrae,,,,-2,6
botanichorizons,泰拉粉碎者,BH_TERRASTEEL_PICK,BH_TERRASTEEL,ELEMENTALPICK,,0,0,1xTerra;1xPraecantatio;1xInstrumentum;1xHumanus;1xPerfodio,,,,-4,-5
botanichorizons,符文祭坛,BH_ALTAR,BH_ALCHEMY_CATALYST,INFUSION,,0,0,1xHerba;1xPermutatio;1xPraecantatio;1xAuram;1xAlienis;1xMachina,,,,0,-1
botanichorizons,侵蚀之扳手,BH_TERRASTEEL_WRENCH_XL,BH_TERRASTEEL_WRENCH,,,0,0,1xPraecantatio;1xInstrumentum;1xTerra;1xPerditio;1xIter,,,,-7,0
botanichorizons,复制,BH_FLOWERDUPE,BH_FLOWERS,,,0,0,1xHerba;1xSensus;1xPraecantatio,,,,-3,3
botanichorizons,自然水晶,BH_NATURA_PYLON,BH_MANA_PYLON,BH_TERRASTEEL,,0,0,1xVitreus;1xLucrum;1xCognitio;1xIter;1xHerba,,,,4,0
botanichorizons,植物酿造学,BH_BREWERY,BH_FLOWERS,INFUSION,,0,0,1xHumanus;1xPraecantatio;1xVitreus;1xMachina,,,,0,6
botanichorizons,炼金催化器,BH_ALCHEMY_CATALYST,BH_FLOWERS,,,0,0,1xAqua;1xPermutatio;1xPraecantatio,,,,0,1
botanichorizons,增生,BH_VIRUS,BH_FLOWERS,,,1,1,1xPermutatio;1xBestia;1xExanimis;1xVenenum,,,,2,6
botanichorizons,魔法水晶,BH_MANA_PYLON,BH_FLOWERS,,,0,0,1xVitreus;1xLucrum;1xCognitio,,,,2,1
botanichorizons,魔力钢扳手,BH_MANASTEEL_WRENCH,BH_FLOWERS,,,0,0,1xPraecantatio;1xInstrumentum;1xPermutatio,,,,-3,1
botanichorizons,源质钢扳手,BH_ELVEN_WRENCH,BH_MANASTEEL_WRENCH,BH_ALFHEIM,,0,0,1xPraecantatio;1xInstrumentum;1xAlienis,,,,-6,-2
botanichorizons,黑莲花注魔,BH_BLACKLOTUS,BH_FLOWERCOLOUR,,,1,1,1xHerba;1xTenebrae;1xSensus;1xPermutatio,,,,5,5
botanichorizons,花卉栽培,BH_FLOWERCOLOUR,BH_FLOWERS,,,0,0,1xHerba;1xPermutatio;1xSensus;1xFabrico,,,,3,3
botanichorizons,魔法之花,BH_FLOWERS,,,,0,0,1xHerba;1xPermutatio;1xPraecantatio,,,,0,3
botanichorizons,进化之扳手,BH_ELVEN_WRENCH_XL,BH_ELVEN_WRENCH,,,0,0,1xPraecantatio;1xInstrumentum;1xAlienis;1xIter;1xCognitio,,,,-7,-2
botanichorizons,精灵传送门,BH_ALFHEIM,BH_TERRASTEEL,,,0,0,1xTerra;1xHerba;1xAlienis;1xAuram;1xIter;1xSensus,,,,0,-6
botanichorizons,盖亚水晶,BH_GAIA_PYLON,BH_ALFHEIM,ELDRITCHMINOR,,3,2,1xAlienis;1xLucrum;1xCognitio;1xVitreus;1xTenebrae;1xVinculum,,,,2,-7
botanichorizons,泰拉钢,BH_TERRASTEEL,BH_ALTAR,,,0,0,1xTerra;1xLucrum;1xPraecantatio;1xAuram;1xMetallum;1xInstrumentum,,,,0,-3
EMT,矿簇粉碎工艺,Macerating Native Ore Clusters,,,,0,0,<empty>,,,,5,-7
EMT,UU物质注魔,UUMatterInfusion,,ElectricMagicTools,,0,0,15xFabrico;12xAlienis;9xPermutatio;6xPraecantatio;3xVitreus,,,,5,-3
EMT,火注魔太阳能,FireInfusedSolarPanels,CompressedSolars,,,0,0,15xIgnis;12xPraecantatio;9xPotentia;6xLux;3xLucrum,,,,-5,-7
EMT,压缩太阳能,CompressedSolars,,ElectricMagicTools,,0,0,18xPotentia;15xLux;12xMetallum;9xPraecantatio;6xIgnis;3xAer,,,,-6,-4
EMT,神秘钻锯,ThaumiumOmnitool,DiamondOmnitool,ThaumiumChainsaw;ThaumiumDrill,,1,1,15xPotentia;12xInstrumentum;9xPerfodio;6xTelum;3xVitreus,,,,-6,0
EMT,神秘维护,Wand Focus: Maintenance,,INFUSION,,0,0,5xMachina;3xIgnis;3xOrdo;5xPotentia;5xPraecantatio;5xInstrumentum,,,,7,4
EMT,法杖核心:爆炸,ExplosionFocus,FOCUSHELLBAT,ElectricMagicTools,,1,1,15xIgnis;12xMortuus;9xTelum;6xPraecantatio;3xPotentia,,,,5,4
EMT,电子句芒锄,ElectricHoeofGrowth,ELEMENTALHOE;ElectricMagicTools,,,0,0,15xPotentia;12xMessis;9xPraecantatio;6xHerba;3xElectrum,,,,2,-2
EMT,电力魔法工具,ElectricMagicTools,,,,0,0,0xTerra,,,,0,0
EMT,混沌注魔太阳能,EntropyInfusedSolarPanels,CompressedSolars,,,0,0,15xPerditio;12xPraecantatio;9xPotentia;6xLux;3xLucrum,,,,-8,-6
EMT,雷云之光,ElectricCloud,,,,0,0,<empty>,,,,5,-6
EMT,奔雷电锯,ChainsawoftheStream,ThaumiumChainsaw,,,1,1,15xPotentia;12xLucrum;9xPraecantatio;6xAer;3xArbor,,,,0,-6
EMT,Vis自动维护仓,MagicalMaintenanceHatch,Wand Focus: Maintenance;OCULUS;VOIDMETAL,,,2,1,12xPraecantatio;8xMachina;6xAlienis;6xAequalitas;4xNebrisum,,,,7,6
EMT,纳米揭示护目镜,NanosuitGogglesofRevealing,ElectricGogglesofRevealing,,,1,1,18xTutamen;15xPotentia;12xSensus;9xPraecantatio;6xAuram;3xElectrum,,,,-4,-2
EMT,电子笔与墨,ElectricScribingTools,RESEARCH,ElectricMagicTools,,0,0,15xPotentia;12xTenebrae;9xFabrico;6xPraecantatio;3xElectrum,,,,6,-4
EMT,太阳能揭示护目镜,SolarHelmetofRevealing,QuantumGogglesofRevealing;CompressedSolars,,,2,1,30xTutamen;27xPotentia;24xSensus;21xPraecantatio;15xAuram;12xElectrum;9xLucrum;6xAer;3xLux,,,,-2,-4
EMT,传说之物,The Legend,,,,0,0,<empty>,,,,5,-5
EMT,钻石链锯,DiamondChainsaw,ElectricMagicTools,,,0,0,12xLucrum;9xIgnis;6xMetallum;3xTerra,,,,0,-2
EMT,神秘链锯,ThaumiumChainsaw,DiamondChainsaw,,,1,1,18xInstrumentum;15xTelum;12xPotentia;9xLucrum;6xPraecantatio;3xAer,,,,0,-4
EMT,秩序注魔太阳能,OrderInfusedSolarPanels,CompressedSolars,,,0,0,15xOrdo;12xPraecantatio;9xPotentia;6xLux;3xLucrum,,,,-6,-8
EMT,神秘钻头,ThaumiumDrill,ElectricMagicTools,,,1,1,18xInstrumentum;15xPerfodio;12xPotentia;9xLucrum;6xPraecantatio;3xIgnis,,,,2,0
EMT,纳米旅行者之靴,NanoBootsoftheTraveller,ElectricBootsoftheTraveller,,,1,1,18xPraecantatio;15xMotus;12xPotentia;9xTutamen;6xTerra;3xVolatus,,,,4,2
EMT,雷电碎片,LightningSummoner,FOCUSSHOCK;NITOR;ALUMENTUM,,,0,0,15xTempestas;12xAer;9xIgnis;6xNebrisum;3xPermutatio,,,,6,-5
EMT,小撮铀,TinyUranium,RESEARCH,ElectricMagicTools,,0,0,15xPermutatio;12xVenenum;9xMortuus;6xPraecantatio;3xMetallum,,,,5,-4
EMT,钻石钻锯,DiamondOmnitool,IronOmnitool,DiamondChainsaw,,0,0,15xPotentia;12xInstrumentum;9xPerfodio;6xTelum;3xVitreus,,,,-4,0
EMT,法杖核心:能量球,EnergyBallFocus,FOCUSSHOCK,ElectricMagicTools,,1,1,15xPotentia;18xPraecantatio;9xVictus;3xCognitio,,,,4,4
EMT,纳米羽翼,NanosuitWings,ThaumiumReinforcedWings,,,1,1,24xAer;21xPotentia;18xPraecantatio;15xVolatus;12xMetallum;9xVitium;6xMachina;3xTerra,,,,0,6
EMT,自动化研究,ResearchCompleter,WANDPED;WARDEDARCANA,,,0,0,8xCognitio;5xMachina;5xPermutatio;4xAuram,,,,-2,6
EMT,魔戒,The One Ring,,,,0,0,<empty>,,,,6,-7
EMT,量子羽翼,QuantumWings,NanosuitWings,,,2,1,27xAer;24xPotentia;21xPraecantatio;18xVolatus;15xMetallum;12xVitium;9xMachina;6xTerra;3xLucrum,,,,0,8
EMT,神秘强化羽翼,ThaumiumReinforcedWings,FeatherWings,,,1,1,21xAer;18xPotentia;15xPraecantatio;12xVolatus;9xMetallum;6xVitium;3xMachina,,,,0,4
EMT,量子揭示护目镜,QuantumGogglesofRevealing,NanosuitGogglesofRevealing,,,1,1,21xTutamen;18xPotentia;15xSensus;12xPraecantatio;9xAuram;6xLucrum;3xElectrum,,,,-2,-2
EMT,法杖核心:化魔,WandFocusWandCharging,WandFocusCharging,ElectricMagicTools;IndustrialWandChargingStation,,1,1,18xPotentia;15xFabrico;12xLucrum;9xPermutatio;6xPraecantatio;3xCognitio,,,,6,6
EMT,便携式节点,PortableNode,,ElectricMagicTools,,0,0,15xAuram;12xAlienis;9xLucrum;6xPraecantatio;3xVitreus,,,,6,-3
EMT,装备充电指环,ArmorChargingRing,InventoryChargingRing,,,1,1,15xPotentia;12xTutamen;9xPraecantatio;6xElectrum;3xAuram,,,,0,-10
EMT,神秘板,ThaumiumPlate,,,,0,0,<empty>,,,,6,-6
EMT,木之源质发电机,ArborGenerator,PotentiaGenerator,ElectricMagicTools,,0,0,12xArbor;9xPermutatio;6xAqua;3xPraecantatio,,,,-2,4
EMT,铁制钻锯,IronOmnitool,ElectricMagicTools,,,0,0,12xPotentia;9xInstrumentum;6xPerfodio;3xTelum,,,,-2,0
EMT,量子旅行者之靴,QuantumBootsoftheTraveller,NanoBootsoftheTraveller,,,1,1,21xPraecantatio;18xMotus;15xPotentia;12xTutamen;9xTerra;6xVolatus;3xAuram,,,,6,2
EMT,风注魔太阳能,AirInfusedSolarPanels,CompressedSolars,,,0,0,15xAer;12xPraecantatio;9xPotentia;6xLux;3xLucrum,,,,-4,-6
EMT,岩石粉碎者,DrilloftheRockbreaker,ThaumiumDrill,,,1,1,21xInstrumentum;18xPerfodio;15xPotentia;12xLucrum;9xPraecantatio;6xIgnis;3xTerra,,,,4,0
EMT,风之源质发电机,AerGenerator,PotentiaGenerator,ElectricMagicTools,,0,0,12xAer;9xPermutatio;6xAqua;3xPraecantatio,,,,-4,6
EMT,工业法杖充能站,IndustrialWandChargingStation,PotentiaGenerator;WANDPED;JARLABEL,ElectricMagicTools,,2,1,15xPermutatio;12xPotentia;9xFabrico;6xPraecantatio;3xLucrum,,,,-6,2
EMT,贪婪源质发电机,LucrumGenerator,PotentiaGenerator;AerGenerator;IgnisGenerator;AuramGenerator;ArborGenerator,ElectricMagicTools,,3,2,12xLucrum;9xPermutatio;6xAqua;3xPraecantatio,,,,-4,8
EMT,注魔量子胸甲,InfusedQuantumArmor,QuantumWings,,,2,2,30xAer;27xPotentia;24xPraecantatio;21xVolatus;18xMetallum;15xVitium;12xMachina;9xTerra;6xLucrum;3xSuperbia,,,,0,10
EMT,法杖核心:充电,WandFocusCharging,,ElectricMagicTools,,0,0,15xPermutatio;12xPotentia;9xMachina;6xPraecantatio;3xCognitio,,,,6,4
EMT,雷神之锤,Mjolnirnew,The Legend;ELEMENTALSWORD;FOCUSSHOCK;NITOR,ElectricMagicTools,,0,0,18xTelum;15xTempestas;12xAlienis;9xIra;6xAer;3xIgnis,,,,4,-5
EMT,法杖核心:圣诞,KristmasFocus,FOCUSSHOCK,ElectricMagicTools,,0,0,15xGelum;12xBestia;9xVictus;6xMortuus;3xPraecantatio,,,,3,4
EMT,水注魔太阳能,WaterInfusedSolarPanels,CompressedSolars,,,0,0,15xAqua;12xPraecantatio;9xPotentia;6xLux;3xLucrum,,,,-7,-7
EMT,灵气源质发电机,AuramGenerator,PotentiaGenerator,ElectricMagicTools,,0,0,12xAuram;9xPermutatio;6xAqua;3xPraecantatio,,,,-4,4
EMT,物品充能指环,InventoryChargingRing,,ElectricMagicTools,,1,1,15xPotentia;12xVitreus;9xPraecantatio;6xElectrum;3xAuram,,,,0,-8
EMT,地注魔太阳能,EarthInfusedSolarPanels,CompressedSolars,,,0,0,15xTerra;12xPraecantatio;9xPotentia;6xLux;3xLucrum,,,,-6,-7
EMT,羽毛羽翼,FeatherWings,ElectricMagicTools,,,0,0,15xAer;12xPotentia;9xPraecantatio;6xVolatus;3xTerra,,,,0,2
EMT,电子旅行者之靴,ElectricBootsoftheTraveller,BOOTSTRAVELLER,ElectricMagicTools,,0,0,15xPraecantatio;12xMotus;9xPotentia;6xTutamen;3xTerra,,,,2,2
EMT,法杖核心:护盾,ShieldFocus,FOCUSPORTABLEHOLE,ElectricMagicTools,,0,0,15xTutamen;12xAer;9xVitreus;6xPraecantatio;3xCognitio,,,,2,4
EMT,电子揭示护目镜,ElectricGogglesofRevealing,GOGGLES,ElectricMagicTools,,0,0,15xTutamen;12xPotentia;9xSensus;6xPraecantatio;3xElectrum,,,,-6,-2
EMT,天域加工机,EtheralProcessor,BELLOWS;DISTILESSENTIA;INFERNALFURNACE;PotentiaGenerator,ElectricMagicTools,,0,0,15xMachina;12xFabrico;9xPotentia;6xPraecantatio;3xCognitio,,,,-2,2
EMT,护盾方块,ShieldBlock,ShieldFocus,ElectricMagicTools,,0,0,15xTutamen;12xVinculum;9xCognitio;6xPraecantatio;3xAlienis,,,,2,6
EMT,火之源质发电机,IgnisGenerator,PotentiaGenerator,ElectricMagicTools,,0,0,12xIgnis;9xPermutatio;6xAqua;3xPraecantatio,,,,-6,4
EMT,高压雷神之锤,SuperchargedMjolnir,Mjolnirnew;FOCUSHELLBAT;ALUMENTUM,,,0,0,21xTelum;18xTempestas;15xAlienis;12xBestia;9xIra;6xAer;3xIgnis,,,,3,-5
EMT,能量源质发电机,PotentiaGenerator,JARLABEL;FOCUSTRADE,ElectricMagicTools,,0,0,15xPotentia;12xPermutatio;9xMachina;6xPraecantatio;3xMetallum,,,,-4,2
gadomancy,使魔升级:范围提升,GADOMANCY.FAMILIAR_RANGE,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,15xAlienis;12xOrdo;9xTelum;6xPraecantatio;3xTenebrae,,,,6,4
gadomancy,傀儡核心:收获,GADOMANCY.PSEUDO.COREHARVEST,,COREHARVEST,,0,0,<empty>,,,,2,-6
gadomancy,tc.research_name.GADOMANCY.AURA.fames,GADOMANCY.AURA.fames,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.tempestas,GADOMANCY.AURA.tempestas,,,,0,0,<empty>,,,,0,0
gadomancy,奥术投掷器,GADOMANCY.ARCANEDROPPER,DISTILESSENTIA;GADOMANCY.PSEUDO.BELLOWS,,,0,0,21xMachina;18xAer;15xTerra;12xOrdo;9xSensus;6xMotus;3xPraecantatio,,,,-1,-3
gadomancy,使魔升级:超速攻击,GADOMANCY.FAMILIAR_SPEED,GADOMANCY.FAMILIAR_DAMAGE;GADOMANCY.FAMILIAR_RANGE;PRIMPEARL,,,0,0,15xMotus;12xAuram;9xTelum;6xPraecantatio;3xTenebrae,,,,8,5
gadomancy,护甲伪装术,GADOMANCY.ARMORDISGUISE,GADOMANCY.PSEUDO.INFUSIONENCHANTMENT,,,0,0,15xLimus;12xPraecantatio;9xTutamen;6xCognitio;3xNebrisum,,,,-2,0
gadomancy,tc.research_name.GADOMANCY.AURA.terra,GADOMANCY.AURA.terra,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.motus,GADOMANCY.AURA.motus,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.sano,GADOMANCY.AURA.sano,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.arbor,GADOMANCY.AURA.arbor,,,,0,0,<empty>,,,,0,0
gadomancy,荒古之石,GADOMANCY.ANCIENT_STONES,GADOMANCY.PSEUDO.OCULUS,,,0,0,15xIgnis;12xAlienis;9xPerditio;6xTerra;3xPermutatio,,,,-12,1
gadomancy,tc.research_name.GADOMANCY.AURA.gelum,GADOMANCY.AURA.gelum,,,,0,0,<empty>,,,,0,0
gadomancy,虚空漫步者之门,GADOMANCY.E_PORTAL_CREATOR,GADOMANCY.NODE_MANIPULATOR;GADOMANCY.PSEUDO.OCULUS,,,2,2,21xTenebrae;18xAuram;15xIter;12xAlienis;9xVacuos;6xMachina;3xPraecantatio,,,,-10,0
gadomancy,源质罐子和标签,GADOMANCY.PSEUDO.JARLABEL,,JARLABEL,,0,0,<empty>,,,,-3,-7
gadomancy,生长中的节点,GADOMANCY.GROWING,GADOMANCY.NODE_MANIPULATOR,,,0,0,<empty>,,,,-8,-1
gadomancy,tc.research_name.GADOMANCY.AURA.vitreus,GADOMANCY.AURA.vitreus,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.venenum,GADOMANCY.AURA.venenum,,,,0,0,<empty>,,,,0,0
gadomancy,核心清理,GADOMANCY.CLEAN_AURA_CORE,GADOMANCY.AURA_CORE,,,0,0,27xAqua;24xSano;21xPraecantatio;18xAuram;15xTerra;12xIgnis;9xPerditio;6xOrdo;3xAer,,,,1,5
gadomancy,黏性罐子,GADOMANCY.STICKYJAR,GADOMANCY.PSEUDO.JARLABEL,,,0,0,12xLimus;9xTerra;6xAer;3xPraecantatio,,,,-5,-5
gadomancy,高级源质存储,GADOMANCY.PSEUDO.ESSENTIARESERVOIR,,ESSENTIARESERVOIR,,0,0,<empty>,,,,-5,9
gadomancy,tc.research_name.GADOMANCY.AURA.alienis,GADOMANCY.AURA.alienis,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.tenebrae,GADOMANCY.AURA.tenebrae,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.auram,GADOMANCY.AURA.auram,,,,0,0,<empty>,,,,0,0
gadomancy,法杖充能基座,GADOMANCY.PSEUDO.WANDPED,,WANDPED,,0,0,<empty>,,,,-9,-8
gadomancy,知识之书,GADOMANCY.KNOWLEDGE_BOOK,GADOMANCY.AURA_CORE;GOGGLES;THAUMATORIUM,,,2,2,24xCognitio;21xOrdo;18xPraecantatio;15xMachina;12xFabrico;9xMotus;6xAer;3xLucrum,1xitem.ItemAuraCore@5,,,-2,8
gadomancy,tc.research_name.GADOMANCY.AURA.praecantatio,GADOMANCY.AURA.praecantatio,,,,0,0,<empty>,,,,0,0
gadomancy,傀儡核心:破坏,GADOMANCY.GOLEMCOREBREAK,GADOMANCY.PSEUDO.COREHARVEST;ELEMENTALAXE;ELEMENTALPICK;ELEMENTALSHOVEL,,,0,0,15xInstrumentum;12xPerditio;9xMachina;6xPraecantatio;3xPerfodio,,,,3,-3
gadomancy,tc.research_name.GADOMANCY.AURA.lucrum,GADOMANCY.AURA.lucrum,,,,0,0,<empty>,,,,0,0
gadomancy,使魔升级:蚀骨剧毒,GADOMANCY.FAMILIAR_POISON,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,15xVenenum;12xTelum;9xPerditio;6xTenebrae;3xPraecantatio,,,,3,2
gadomancy,魔灵之影响,GADOMANCY.AURA_EFFECTS,GADOMANCY.AURA_PYLON,,,0,0,27xCognitio;24xAuram;21xPraecantatio;18xOrdo;15xIgnis;12xAer;9xAqua;6xTerra;3xPerditio,,,,1,10
gadomancy,tc.research_name.GADOMANCY.AURA.spiritus,GADOMANCY.AURA.spiritus,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.lux,GADOMANCY.AURA.lux,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.telum,GADOMANCY.AURA.telum,,,,0,0,<empty>,,,,0,0
gadomancy,虚空金属,GADOMANCY.PSEUDO.VOIDMETAL,,VOIDMETAL,,0,0,<empty>,,,,-8,-6
gadomancy,破坏行为,GADOMANCY.GROWING_ATTACK,GADOMANCY.GROWING,,,0,0,<empty>,,,,-6,1
gadomancy,魔灵核心,GADOMANCY.AURA_CORE,INFUSION;THAUMIUM,,,0,0,27xTenebrae;24xPraecantatio;21xAuram;18xPerditio;15xOrdo;12xAqua;9xAer;6xIgnis;3xTerra,,,,-1,6
gadomancy,银树傀儡,GADOMANCY.GOLEMSILVERWOOD,GADOMANCY.PSEUDO.GOLEMTALLOW,,,0,0,21xCognitio;18xMotus;15xArbor;12xPraecantatio;9xOrdo;6xCorpus;3xPermutatio,,,,1,-2
gadomancy,天域使魔,GADOMANCY.ETHEREAL_FAMILIAR,RUNICARMOR,,,0,0,18xTerra;15xPraecantatio;12xIgnis;9xAuram;6xAer;3xOrdo,,,,5,1
gadomancy,tc.research_name.GADOMANCY.AURA.perfodio,GADOMANCY.AURA.perfodio,,,,0,0,<empty>,,,,0,0
gadomancy,生长的秘密,GADOMANCY.GROWING_GROWTHCLUE,GADOMANCY.GROWING_AGGRESSION;GADOMANCY.GROWING_GROWTH;GADOMANCY.GROWING_ATTACK,,,2,1,10xAuram;15xPraecantatio;5xAlienis;12xVacuos;12xPotentia;8xPerditio;3xMortuus;10xLucrum;10xFames;12xMachina;12xTenebrae,,,,-4,3
gadomancy,tc.research_name.GADOMANCY.AURA.exanimis,GADOMANCY.AURA.exanimis,,,,0,0,<empty>,,,,0,0
gadomancy,魔灵法柱,GADOMANCY.AURA_PYLON,GADOMANCY.AURA_CORE;TUBEFILTER,,,0,0,18xAuram;15xOrdo;12xPraecantatio;9xMachina;6xAer;3xIgnis,1xitem.ItemAuraCore@2,,,0,9
gadomancy,tc.research_name.GADOMANCY.AURA.fabrico,GADOMANCY.AURA.fabrico,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.perditio,GADOMANCY.AURA.perditio,,,,0,0,<empty>,,,,0,0
gadomancy,使魔升级:衰微,GADOMANCY.FAMILIAR_WEAKNESS,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,15xVinculum;12xVitium;9xTelum;6xPraecantatio;3xTenebrae,,,,2,0
gadomancy,tc.research_name.GADOMANCY.AURA.cognitio,GADOMANCY.AURA.cognitio,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.vinculum,GADOMANCY.AURA.vinculum,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.bestia,GADOMANCY.AURA.bestia,,,,0,0,<empty>,,,,0,0
gadomancy,开眼仪式,GADOMANCY.PSEUDO.OCULUS,,OCULUS,,0,0,<empty>,,,,-11,-2
gadomancy,tc.research_name.GADOMANCY.AURA.potentia,GADOMANCY.AURA.potentia,,,,0,0,<empty>,,,,0,0
gadomancy,源质冷凝器,GADOMANCY.ESSENTIA_COMPRESSOR,GADOMANCY.AURA_CORE;GADOMANCY.PSEUDO.ESSENTIARESERVOIR,,,2,1,21xVacuos;18xPerditio;15xMachina;18xAqua;9xPraecantatio;3xPotentia,1xitem.ItemAuraCore@3,,,-4,7
gadomancy,tc.research_name.GADOMANCY.AURA.herba,GADOMANCY.AURA.herba,,,,0,0,<empty>,,,,0,0
gadomancy,tc.research_name.GADOMANCY.AURA.ignis,GADOMANCY.AURA.ignis,,,,0,0,<empty>,,,,0,0
gadomancy,生长行为,GADOMANCY.GROWING_GROWTH,GADOMANCY.GROWING,,,0,0,<empty>,,,,-7,2
gadomancy,tc.research_name.GADOMANCY.AURA.mortuus,GADOMANCY.AURA.mortuus,,,,0,0,<empty>,,,,0,0
gadomancy,奥法封包器,GADOMANCY.ARCANE_PACKAGER,GADOMANCY.AURA_CORE;WARDEDARCANA,,,0,0,18xMachina;15xAer;12xVacuos;9xPraecantatio;6xPotentia;3xArbor,1xitem.ItemAuraCore@1,,,2,7
