Name,ID,Has Item,Mod,Class,Display Name
harvestcraft:pamcherrySapling,2851,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,樱桃树苗
harvestcraft:pamchestnutSapling,2852,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,板栗树苗
harvestcraft:pamcinnamonSapling,2853,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,肉桂树苗
harvestcraft:pamcoconutSapling,2854,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,椰子树苗
harvestcraft:pamdateSapling,2855,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,枣椰树苗
harvestcraft:pamdragonfruitSapling,2856,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,火龙果树苗
harvestcraft:pamdurianSapling,2857,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,榴莲树苗
harvestcraft:pamfigSapling,2858,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,无花果树苗
harvestcraft:pamgrapefruitSapling,2859,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,葡萄柚树苗
harvestcraft:pamlemonSapling,2860,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,柠檬树苗
harvestcraft:pamlimeSapling,2861,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,酸橙树苗
harvestcraft:pammapleSapling,2862,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,枫树树苗
harvestcraft:pammangoSapling,2863,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,芒果树苗
harvestcraft:pamnutmegSapling,2864,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,肉豆蔻树苗
harvestcraft:pamoliveSapling,2865,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,橄榄树苗
harvestcraft:pamorangeSapling,2866,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,柑橘树苗
harvestcraft:pampapayaSapling,2867,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,木瓜树苗
harvestcraft:pampaperbarkSapling,2868,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,白千层树树苗
harvestcraft:pampeachSapling,2869,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,桃子树苗
harvestcraft:pampearSapling,2870,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,梨树树苗
harvestcraft:pampecanSapling,2871,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,山核桃树苗
harvestcraft:pampeppercornSapling,2872,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,胡椒树苗
harvestcraft:pampersimmonSapling,2873,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,柿子树苗
harvestcraft:pampistachioSapling,2874,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,开心果树苗
harvestcraft:pamplumSapling,2875,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,李子树苗
harvestcraft:pampomegranateSapling,2876,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,石榴树苗
harvestcraft:pamstarfruitSapling,2877,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,杨桃树苗
harvestcraft:pamvanillabeanSapling,2878,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,香草树苗
harvestcraft:pamwalnutSapling,2879,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,核桃树苗
harvestcraft:pamgooseberrySapling,2880,true,harvestcraft,com.pam.harvestcraft.BlockPamSapling,醋栗树苗
harvestcraft:pamApple,2881,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,苹果
harvestcraft:pamAlmond,2882,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,扁桃
harvestcraft:pamApricot,2883,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,杏子
harvestcraft:pamAvocado,2884,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,鳄梨
harvestcraft:pamBanana,2885,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,香蕉
harvestcraft:pamCashew,2886,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,腰果
harvestcraft:pamCherry,2887,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,樱桃
harvestcraft:pamChestnut,2888,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,栗子
harvestcraft:pamCinnamon,2889,true,harvestcraft,com.pam.harvestcraft.BlockPamFruitingLog,肉桂原木
harvestcraft:pamCoconut,2890,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,椰子
harvestcraft:pamDate,2891,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,枣椰
harvestcraft:pamDragonfruit,2892,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,火龙果
harvestcraft:pamDurian,2893,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,榴莲
harvestcraft:pamFig,2894,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,无花果
harvestcraft:pamGrapefruit,2895,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,葡萄柚
harvestcraft:pamLemon,2896,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,柠檬
harvestcraft:pamLime,2897,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,酸橙
harvestcraft:pamMaple,2898,true,harvestcraft,com.pam.harvestcraft.BlockPamFruitingLog,枫木原木
harvestcraft:pamMango,2899,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,芒果
harvestcraft:pamNutmeg,2900,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,肉豆蔻
harvestcraft:pamOlive,2901,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,橄榄
harvestcraft:pamOrange,2902,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,橙子
harvestcraft:pamPapaya,2903,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,木瓜
harvestcraft:pamPaperbark,2904,true,harvestcraft,com.pam.harvestcraft.BlockPamFruitingLog,白千层木原木
harvestcraft:pamPeach,2905,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,桃子
harvestcraft:pamPear,2906,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,梨
harvestcraft:pamPecan,2907,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,山核桃
harvestcraft:pamPeppercorn,2908,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,胡椒
harvestcraft:pamPersimmon,2909,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,柿子
harvestcraft:pamPistachio,2910,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,开心果
harvestcraft:pamPlum,2911,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,李子
harvestcraft:pamPomegranate,2912,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,石榴
harvestcraft:pamStarfruit,2913,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,杨桃
harvestcraft:pamVanillabean,2914,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,香草豆
harvestcraft:pamWalnut,2915,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,核桃
harvestcraft:pamGooseberry,2916,true,harvestcraft,com.pam.harvestcraft.BlockPamFruit,醋栗
harvestcraft:pamblackberryCrop,2917,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,黑莓
harvestcraft:pamblueberryCrop,2918,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,蓝莓
harvestcraft:pamcandleberryCrop,2919,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,蜡杨梅
harvestcraft:pamraspberryCrop,2920,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,树莓
harvestcraft:pamstrawberryCrop,2921,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,草莓
harvestcraft:pamcactusfruitCrop,2922,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,仙人掌果
harvestcraft:pamasparagusCrop,2923,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,芦笋
harvestcraft:pambarleyCrop,2924,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,大麦
harvestcraft:pamoatsCrop,2925,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,燕麦
harvestcraft:pamryeCrop,2926,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,黑麦
harvestcraft:pamcornCrop,2927,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,玉米
harvestcraft:pambambooshootCrop,2928,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,竹子
harvestcraft:pamcantaloupeCrop,2929,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,哈密瓜
harvestcraft:pamcucumberCrop,2930,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,黄瓜
harvestcraft:pamwintersquashCrop,2931,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,冬南瓜
harvestcraft:pamzucchiniCrop,2932,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,西葫芦
harvestcraft:pambeetCrop,2933,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,甜菜
harvestcraft:pamonionCrop,2934,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,洋葱
harvestcraft:pamparsnipCrop,2935,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,防风草
harvestcraft:pampeanutCrop,2936,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,花生
harvestcraft:pamradishCrop,2937,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,小红萝卜
harvestcraft:pamrutabagaCrop,2938,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,芜菁甘蓝
harvestcraft:pamsweetpotatoCrop,2939,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,红薯
harvestcraft:pamturnipCrop,2940,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,大头菜
harvestcraft:pamrhubarbCrop,2941,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,大黄
harvestcraft:pamceleryCrop,2942,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,芹菜
harvestcraft:pamgarlicCrop,2943,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,大蒜
harvestcraft:pamgingerCrop,2944,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,生姜
harvestcraft:pamspiceleafCrop,2945,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,香料叶
harvestcraft:pamtealeafCrop,2946,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,茶叶
harvestcraft:pamcoffeebeanCrop,2947,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,咖啡豆
harvestcraft:pammustardseedsCrop,2948,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,芥菜籽
harvestcraft:pambroccoliCrop,2949,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,西兰花
harvestcraft:pamcauliflowerCrop,2950,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,花菜
harvestcraft:pamleekCrop,2951,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,韭菜
harvestcraft:pamlettuceCrop,2952,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,生菜
harvestcraft:pamscallionCrop,2953,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,大葱
harvestcraft:pamartichokeCrop,2954,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,洋蓟
harvestcraft:pambrusselsproutCrop,2955,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,芽甘蓝
harvestcraft:pamcabbageCrop,2956,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,包菜
harvestcraft:pamspinachCrop,2957,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,菠菜
harvestcraft:pamwhitemushroomCrop,2958,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,白蘑菇
harvestcraft:pambeanCrop,2959,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,豆子
harvestcraft:pamsoybeanCrop,2960,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,黄豆
harvestcraft:pambellpepperCrop,2961,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,甜椒
harvestcraft:pamchilipepperCrop,2962,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,辣椒
harvestcraft:pameggplantCrop,2963,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,茄子
harvestcraft:pamokraCrop,2964,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,秋葵
harvestcraft:pampeasCrop,2965,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,豌豆
harvestcraft:pamtomatoCrop,2966,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,番茄
harvestcraft:pamcottonCrop,2967,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,棉花
harvestcraft:pampineappleCrop,2968,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,菠萝
harvestcraft:pamgrapeCrop,2969,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,葡萄
harvestcraft:pamkiwiCrop,2970,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,猕猴桃
harvestcraft:pamcranberryCrop,2971,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,蔓越莓
harvestcraft:pamriceCrop,2972,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,水稻
harvestcraft:pamseaweedCrop,2973,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,海带
harvestcraft:pamcurryleafCrop,2974,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,咖喱叶
harvestcraft:pamsesameseedsCrop,2975,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,芝麻
harvestcraft:pamwaterchestnutCrop,2976,true,harvestcraft,com.pam.harvestcraft.BlockPamCrop,荸荠
harvestcraft:pamcandleDeco1,2977,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,白色蜡烛
harvestcraft:pamcandleDeco2,2978,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,橙色蜡烛
harvestcraft:pamcandleDeco3,2979,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,品红色蜡烛
harvestcraft:pamcandleDeco4,2980,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,淡蓝色蜡烛
harvestcraft:pamcandleDeco5,2981,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,黄色蜡烛
harvestcraft:pamcandleDeco6,2982,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,黄绿色蜡烛
harvestcraft:pamcandleDeco7,2983,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,粉色蜡烛
harvestcraft:pamcandleDeco8,2984,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,深灰色蜡烛
harvestcraft:pamcandleDeco9,2985,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,淡灰色蜡烛
harvestcraft:pamcandleDeco10,2986,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,青色蜡烛
harvestcraft:pamcandleDeco11,2987,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,紫色蜡烛
harvestcraft:pamcandleDeco12,2988,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,蓝色蜡烛
harvestcraft:pamcandleDeco13,2989,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,棕色蜡烛
harvestcraft:pamcandleDeco14,2990,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,绿色蜡烛
harvestcraft:pamcandleDeco15,2991,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,红色蜡烛
harvestcraft:pamcandleDeco16,2992,true,harvestcraft,com.pam.harvestcraft.BlockPamCandleDeco,黑色蜡烛
harvestcraft:pamcarrotCake,2993,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,胡萝卜蛋糕
harvestcraft:pamcheeseCake,2994,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,芝士蛋糕
harvestcraft:pamcherrycheeseCake,2995,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,樱桃芝士蛋糕
harvestcraft:pampineappleupsidedownCake,2996,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,菠萝蛋糕
harvestcraft:pamchocolatesprinkleCake,2997,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,巧克力蛋糕
harvestcraft:pamredvelvetCake,2998,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,红丝绒蛋糕
harvestcraft:pamlamingtonCake,2999,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,拉明顿蛋糕
harvestcraft:pampavlovaCake,3000,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,巴甫洛娃蛋糕
harvestcraft:pamholidayCake,3001,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,节日蛋糕
harvestcraft:pampumpkincheeseCake,3002,true,harvestcraft,com.pam.harvestcraft.BlockPamCake,南瓜芝士蛋糕
gtswn:NetworkInfoPanel_GTswn,3003,true,gtswn,com.miaokatze.gtswn.common.block.BlockNetworkInfoPanel,网络信息屏
gtswn:NetworkInfoPanelExtender_GTswn,3004,true,gtswn,com.miaokatze.gtswn.common.block.BlockNetworkInfoPanelExtender,网络信息拓展屏
gregtech:gt.blockmachines,3005,true,gregtech,gregtech.common.blocks.BlockMachines,.name
gregtech:gt.blockcasings,3006,true,gregtech,gregtech.common.blocks.BlockCasings1,ULV机械方块
gregtech:gt.blockcasings2,3007,true,gregtech,gregtech.common.blocks.BlockCasings2,脱氧钢机械方块
gregtech:gt.blockcasings3,3008,true,gregtech,gregtech.common.blocks.BlockCasings3,黄色路障方块
gregtech:gt.blockcasings4,3009,true,gregtech,gregtech.common.blocks.BlockCasings4,强化钨钢机械方块
gregtech:gt.blockcasings5,3010,true,gregtech,gregtech.common.blocks.BlockCasings5,白铜线圈方块
gregtech:gt.blockcasings6,3011,true,gregtech,gregtech.common.blocks.BlockCasings6,密封机械方块
gregtech:gt.blockcasings8,3012,true,gregtech,gregtech.common.blocks.BlockCasings8,化学惰性机械方块
gregtech:gt.blockcasings9,3013,true,gregtech,gregtech.common.blocks.BlockCasings9,PBI管道方块
gregtech:gt.blockcasings10,3014,true,gregtech,gregtech.common.blocks.BlockCasings10,磁场科技机械方块
gregtech:gt.blockcasings11,3015,true,gregtech,gregtech.common.blocks.BlockCasings11,锡物品管道方块
gregtech:gt.blockcasings12,3016,true,gregtech,gregtech.common.blocks.BlockCasings12,焦炉砖块
gregtech:gt.blockcasings13,3017,true,gregtech,gregtech.common.blocks.BlockCasings13,线缆机械方块
gregtech:gt.blockcasings14,3018,true,gregtech,gregtech.common.blocks.BlockCasings14,gt.blockcasings14.0.name
gregtech:gt.blockcasingsNH,3019,true,gregtech,gregtech.common.blocks.BlockCasingsNH,空气过滤涡轮机械方块
gregtech:gt.foundrycasings,3020,true,gregtech,gregtech.common.blocks.BlockCasingsFoundry,异星铸造塔基础机械方块
gregtech:gt.blockcasings.bec,3021,true,gregtech,gregtech.common.blocks.BlockCasingsBEC,相干性维持等离子导管
gregtech:gt.blockgranites,3022,true,gregtech,gregtech.common.blocks.BlockGranites,黑花岗岩
gregtech:gt.block.longdistancepipe,3023,true,gregtech,gregtech.api.items.BlockLongDistancePipe,长距离流体管道
gregtech:gt.blockconcretes,3024,true,gregtech,gregtech.common.blocks.BlockConcretes,深色混凝土
gregtech:gt.blockstones,3025,true,gregtech,gregtech.common.blocks.BlockStones,大理石
gregtech:gt.blockores,3026,true,gregtech,gregtech.common.blocks.BlockOresLegacy,矿石
gregtech:gt.blockframes,3027,true,gregtech,gregtech.common.blocks.BlockFrameBox,空框架
gregtech:gt.blockglass1,3028,true,gregtech,gregtech.common.blocks.BlockGlass1,化学级玻璃
gregtech:gt.blocktintedglass,3029,true,gregtech,gregtech.common.blocks.BlockTintedIndustrialGlass,染色工业玻璃（白）
gregtech:gt.laserplate,3030,true,gregtech,gregtech.common.blocks.BlockLaser,激光防护板
gregtech:gt.dronerenderer,3031,true,gregtech,gregtech.common.blocks.BlockRenderer,无人机渲染
gregtech:gt.wormholerenderer,3032,true,gregtech,gregtech.common.blocks.BlockRenderer,虫洞渲染器
gregtech:gt.blackholerenderer,3033,true,gregtech,gregtech.common.blocks.BlockRenderer,黑洞渲染器
gregtech:gt.nanoforgerenderer,3034,true,gregtech,gregtech.common.blocks.BlockRenderer,纳米锻炉渲染
gregtech:gt.blockores2,3035,true,gregtech,gregtech.common.blocks.GTBlockOre,空矿石
gregtech:gt.blockores3,3036,true,gregtech,gregtech.common.blocks.GTBlockOre,空矿石
gregtech:gt.blockores4,3037,true,gregtech,gregtech.common.blocks.GTBlockOre,空矿石
gregtech:gt.blockores5,3038,true,gregtech,gregtech.common.blocks.GTBlockOre,空矿石
gregtech:gt.blockores6,3039,true,gregtech,gregtech.common.blocks.GTBlockOre,空矿石
gregtech:gt.blockores7,3040,true,gregtech,gregtech.common.blocks.GTBlockOre,空矿石
gregtech:gt.blockmetal1,3041,true,gregtech,gregtech.common.blocks.BlockMetal,精金块
gregtech:gt.blockmetal2,3042,true,gregtech,gregtech.common.blocks.BlockMetal,青铜块
gregtech:gt.blockmetal3,3043,true,gregtech,gregtech.common.blocks.BlockMetal,通流琥珀金块
gregtech:gt.blockmetal4,3044,true,gregtech,gregtech.common.blocks.BlockMetal,骑士金属块
gregtech:gt.blockmetal5,3045,true,gregtech,gregtech.common.blocks.BlockMetal,钕块
gregtech:gt.blockmetal6,3046,true,gregtech,gregtech.common.blocks.BlockMetal,钷块
gregtech:gt.blockmetal7,3047,true,gregtech,gregtech.common.blocks.BlockMetal,阳光化合物块
gregtech:gt.blockmetal8,3048,true,gregtech,gregtech.common.blocks.BlockMetal,钒块
gregtech:gt.blockgem1,3049,true,gregtech,gregtech.common.blocks.BlockMetal,风之魔晶块
gregtech:gt.blockgem2,3050,true,gregtech,gregtech.common.blocks.BlockMetal,蓝金石块
gregtech:gt.blockgem3,3051,true,gregtech,gregtech.common.blocks.BlockMetal,黄玉块
gregtech:gt.blockmetal9,3052,true,gregtech,gregtech.common.blocks.BlockMetal,冰晶石块
gregtech:gt.blockmetal10,3053,true,gregtech,gregtech.common.blocks.BlockMetal,静寂块
gregtech:gt.blockreinforced,3054,true,gregtech,gregtech.common.blocks.BlockReinforced,青铜强化方块
gregtech:gt.sheetmetal,3055,true,gregtech,gregtech.common.blocks.BlockSheetMetal,空板金属
gregtech:bw.sheetmetal,3056,true,gregtech,gregtech.common.blocks.BlockSheetMetal,Unnamed
